encoder_value,roll_value,gyro_value,pid,predicted_pid_to_send
1224,-0.15,2.536,113.065,0.0
1225,-0.16,1.283,130.846,0.0
1226,-0.163,-0.291,181.227,0.0
1227,-0.161,-1.414,189.024,0.0
1228,-0.153,-2.377,225.332,0.0
1229,-0.137,-3.343,276.816,0.0
1230,-0.121,-3.62,278.585,0.0
1231,-0.104,-3.523,302.094,0.0
1232,-0.083,-3.392,316.487,0.0
1233,-0.068,-2.585,334.263,0.0
1234,-0.059,-1.281,306.216,0.0
1235,-0.054,-0.079,334.17,0.0
1236,-0.057,1.441,221.704,0.0
1237,-0.072,3.282,300.49,0.0
1238,-0.091,4.612,239.554,0.0
1239,-0.118,5.529,223.814,0.0
1240,-0.15,6.565,203.7,0.0
1241,-0.186,7.201,193.603,0.0
1242,-0.224,7.179,155.595,0.0
1243,-0.261,7.054,183.295,0.0
1244,-0.297,6.678,132.628,0.0
1245,-0.33,6.047,183.476,0.0
1246,-0.36,5.558,159.292,0.0
1247,-0.392,4.893,157.344,0.0
1248,-0.417,4.032,184.456,0.0
1249,-0.438,3.322,176.917,0.0
1250,-0.457,2.554,180.336,0.0
1251,-0.468,1.613,234.841,0.0
1252,-0.475,0.751,202.66,0.0
1253,-0.48,0.066,260.451,0.0
1254,-0.478,-0.53,267.982,0.0
1255,-0.486,1.072,201.828,0.0
1256,-0.511,4.584,158.017,0.0
1257,-0.534,4.83,129.32,0.0
1258,-0.546,2.117,199.133,0.0
1259,-0.549,0.22,249.05,0.0
1260,-0.547,-0.66,250.586,0.0
1261,-0.544,-0.961,268.409,0.0
1262,-0.542,-0.747,263.505,0.0
1263,-0.539,-0.777,287.649,0.0
1264,-0.533,-1.041,287.115,0.0
1265,-0.529,-0.783,303.849,0.0
1266,-0.528,-0.254,303.899,0.0
1267,-0.528,0.231,304.947,0.0
1268,-0.531,0.897,278.023,0.0
1269,-0.539,1.703,300.419,0.0
1270,-0.549,2.468,260.633,0.0
1271,-0.564,3.253,259.71,0.0
1272,-0.584,4.135,246.254,0.0
1273,-0.608,4.885,213.035,0.0
1274,-0.635,5.325,196.336,0.0
1275,-0.664,5.618,183.135,0.0
1276,-0.694,5.686,175.749,0.0
1277,-0.724,5.36,178.917,0.0
1278,-0.751,4.851,164.961,0.0
1279,-0.775,4.327,160.818,0.0
1280,-0.798,3.81,179.346,0.0
1281,-0.818,3.27,167.604,0.0
1282,-0.834,2.623,168.276,0.0
1283,-0.847,1.999,191.48,0.0
1284,-0.858,1.476,158.543,0.0
1285,-0.866,0.887,213.277,0.0
1286,-0.87,0.278,197.586,0.0
1287,-0.872,-0.258,198.111,0.0
1288,-0.871,-0.764,221.111,0.0
1289,-0.866,-1.141,232.281,0.0
1290,-0.862,-1.317,238.08,0.0
1291,-0.856,-1.369,241.036,0.0
1292,-0.849,-1.273,240.087,0.0
1293,-0.846,-0.891,230.98,0.0
1294,-0.843,-0.376,240.547,0.0
1295,-0.843,0.098,219.428,0.0
1296,-0.848,0.727,224.68,0.0
1297,-0.854,1.364,175.364,0.0
1298,-0.863,1.694,196.703,0.0
1299,-0.874,1.982,178.232,0.0
1300,-0.887,2.205,170.088,0.0
1301,-0.898,2.068,149.301,0.0
1302,-0.909,1.938,159.771,0.0
1303,-0.922,1.901,136.128,0.0
1304,-0.932,1.59,151.665,0.0
1305,-0.939,1.223,137.694,0.0
1306,-0.948,1.057,149.582,0.0
1307,-0.955,0.778,133.543,0.0
1308,-0.958,0.334,131.331,0.0
1309,-0.962,0.014,148.328,0.0
1310,-0.963,-0.328,134.926,0.0
1311,-0.961,-0.857,158.543,0.0
1312,-0.958,-1.255,147.523,0.0
1313,-0.953,-1.537,165.108,0.0
1314,-0.945,-1.975,156.174,0.0
1315,-0.936,-2.273,175.128,0.0
1316,-0.927,-2.282,177.405,0.0
1317,-0.916,-2.311,180.558,0.0
1318,-0.905,-2.25,181.33,0.0
1319,-0.897,-1.901,151.578,0.0
1320,-0.889,-1.56,175.727,0.0
1321,-0.882,-1.241,159.85,0.0
1322,-0.88,-0.751,147.657,0.0
1323,-0.878,-0.36,137.841,0.0
1324,-0.877,-0.152,132.743,0.0
1325,-0.88,0.12,102.81,0.0
1326,-0.883,0.331,128.281,0.0
1327,-0.885,0.279,98.05,0.0
1328,-0.889,0.182,86.502,0.0
1329,-0.892,0.052,98.634,0.0
1330,-0.892,-0.298,40.672,0.0
1331,-0.893,-0.637,121.505,0.0
1332,-0.89,-0.947,90.045,0.0
1333,-0.886,-1.534,93.105,0.0
1334,-0.878,-2.072,95.662,0.0
1335,-0.868,-2.323,113.5,0.0
1336,-0.857,-2.652,102.011,0.0
1337,-0.84,-2.958,145.19,0.0
1338,-0.823,-2.993,118.201,0.0
1339,-0.81,-2.88,104.467,0.0
1340,-0.795,-2.738,135.194,0.0
1341,-0.782,-2.606,103.126,0.0
1342,-0.772,-2.411,131.524,0.0
1343,-0.76,-2.181,118.947,0.0
1344,-0.751,-2.006,93.901,0.0
1345,-0.744,-1.706,96.46,0.0
1346,-0.736,-1.449,113.814,0.0
1347,-0.73,-1.459,84.088,0.0
1348,-0.725,-1.312,67.858,0.0
1349,-0.719,-1.128,95.625,0.0
1350,-0.715,-1.206,67.317,0.0
1351,-0.711,-1.25,78.482,0.0
1352,-0.705,-1.374,60.603,0.0
1353,-0.699,-1.615,77.302,0.0
1354,-0.692,-1.681,80.527,0.0
1355,-0.684,-1.833,63.741,0.0
1356,-0.675,-2.104,59.405,0.0
1357,-0.666,-2.146,71.488,0.0
1358,-0.656,-2.207,75.113,0.0
1359,-0.645,-2.409,82.831,0.0
1360,-0.633,-2.432,63.377,0.0
1361,-0.623,-2.37,72.857,0.0
1362,-0.611,-2.389,75.792,0.0
1363,-0.6,-2.357,54.768,0.0
1364,-0.591,-2.239,85.109,0.0
1365,-0.58,-2.144,53.403,0.0
1366,-0.57,-2.097,63.142,0.0
1367,-0.561,-2.0,62.515,0.0
1368,-0.552,-1.94,40.407,0.0
1369,-0.542,-2.017,53.39,0.0
1370,-0.533,-2.02,55.49,0.0
1371,-0.524,-1.977,56.189,0.0
1372,-0.515,-2.039,59.8,0.0
1373,-0.505,-2.082,40.545,0.0
1374,-0.495,-2.089,51.597,0.0
1375,-0.486,-2.131,32.272,0.0
1376,-0.475,-2.184,67.309,0.0
1377,-0.465,-2.196,60.77,0.0
1378,-0.455,-2.183,40.021,0.0
1379,-0.444,-2.202,51.774,0.0
1380,-0.433,-2.187,31.069,0.0
1381,-0.423,-2.172,64.063,0.0
1382,-0.412,-2.244,36.91,0.0
1383,-0.401,-2.254,70.757,0.0
1384,-0.392,-2.178,39.392,0.0
1385,-0.381,-2.238,52.181,0.0
1386,-0.369,-2.288,33.361,0.0
1387,-0.359,-2.125,62.466,0.0
1388,-0.349,-2.045,53.46,0.0
1389,-0.339,-2.07,33.774,0.0
1390,-0.33,-1.959,41.724,0.0
1391,-0.32,-1.892,64.321,0.0
1392,-0.311,-1.969,36.946,0.0
1393,-0.301,-1.965,47.75,0.0
1394,-0.292,-1.86,24.419,0.0
1395,-0.283,-1.8,55.945,0.0
1396,-0.275,-1.791,48.543,0.0
1397,-0.266,-1.792,27.867,0.0
1398,-0.258,-1.804,38.77,0.0
1399,-0.249,-1.821,41.073,0.0
1400,-0.24,-1.854,43.734,0.0
1401,-0.231,-1.922,47.357,0.0
1402,-0.221,-2.004,29.112,0.0
1403,-0.212,-2.062,64.053,0.0
1404,-0.202,-2.068,34.795,0.0
1405,-0.191,-2.08,46.134,0.0
1406,-0.181,-2.072,70.573,0.0
1407,-0.171,-1.926,37.359,0.0
1408,-0.162,-1.78,66.624,0.0
1409,-0.152,-1.662,56.496,0.0
1410,-0.145,-1.43,29.329,0.0
1411,-0.14,-1.176,55.193,0.0
1412,-0.134,-1.002,42.919,0.0
1413,-0.13,-0.885,40.614,0.0
1414,-0.126,-0.789,38.916,0.0
1415,-0.121,-0.757,38.978,0.0
1416,-0.119,-0.783,40.289,0.0
1417,-0.115,-0.811,19.382,0.0
1418,-0.11,-0.929,54.915,0.0
1419,-0.106,-1.026,26.968,0.0
1420,-0.101,-1.066,37.976,0.0
1421,-0.095,-1.285,45.03,0.0
1422,-0.088,-1.502,52.184,0.0
1423,-0.081,-1.581,33.263,0.0
1424,-0.072,-1.741,70.634,0.0
1425,-0.063,-1.855,66.611,0.0
1426,-0.054,-1.832,45.292,0.0
1427,-0.044,-1.841,78.903,0.0
1428,-0.035,-1.765,69.926,0.0
1429,-0.028,-1.562,66.004,0.0
1430,-0.019,-1.407,86.133,0.0
1431,-0.012,-1.187,72.853,0.0
1432,-0.008,-0.776,62.665,0.0
1433,-0.004,-0.513,56.64,0.0
1434,-0.0,-0.396,54.303,0.0
1435,-0.0,0.035,42.924,0.0
1436,-0.002,0.39,55.631,0.0
1437,-0.003,0.298,26.639,0.0
1438,-0.004,0.293,35.538,0.0
1439,-0.008,0.481,52.293,0.0
1440,-0.01,0.36,23.67,0.0
1441,-0.01,-0.053,43.666,0.0
1442,-0.009,-0.202,47.786,0.0
1443,-0.01,-0.256,26.637,0.0
1444,-0.007,-0.656,69.316,0.0
1445,-0.001,-1.069,49.984,0.0
1446,0.003,-1.18,85.178,0.0
1447,0.01,-1.343,59.508,0.0
1448,0.018,-1.706,102.311,0.0
1449,0.027,-1.678,116.789,0.0
1450,0.034,-1.422,80.046,0.0
1451,0.042,-1.414,112.999,0.0
1452,0.05,-1.094,119.674,0.0
1453,0.052,-0.489,95.204,0.0
1454,0.055,-0.156,87.087,0.0
1455,0.058,0.176,101.378,0.0
1456,0.053,0.91,94.515,0.0
1457,0.046,1.512,45.905,0.0
1458,0.041,1.538,75.644,0.0
1459,0.031,1.882,78.198,0.0
1460,0.018,2.484,50.809,0.0
1461,0.007,2.384,73.801,0.0
1462,-0.004,2.258,21.262,0.0
1463,-0.019,2.534,28.889,0.0
1464,-0.031,2.368,30.907,0.0
1465,-0.041,1.768,67.499,0.0
1466,-0.051,1.301,46.571,0.0
1467,-0.057,0.772,45.997,0.0
1468,-0.057,0.047,51.617,0.0
1469,-0.057,-0.367,71.597,0.0
1470,-0.057,-0.607,78.158,0.0
1471,-0.051,-1.257,74.161,0.0
1472,-0.042,-1.79,143.967,0.0
1473,-0.035,-1.756,104.199,0.0
1474,-0.026,-1.865,140.396,0.0
1475,-0.013,-2.036,138.633,0.0
1476,-0.005,-1.638,152.218,0.0
1477,0.002,-1.151,154.327,0.0
1478,0.011,-0.782,159.85,0.0
1479,0.011,0.056,128.957,0.0
1480,0.008,1.118,122.629,0.0
1481,0.003,1.724,119.317,0.0
1482,-0.008,2.376,113.549,0.0
1483,-0.024,3.274,100.095,0.0
1484,-0.041,3.56,80.465,0.0
1485,-0.059,3.594,53.708,0.0
1486,-0.08,3.877,73.595,0.0
1487,-0.098,3.687,66.116,0.0
1488,-0.115,3.165,76.684,0.0
1489,-0.133,2.89,35.737,0.0
1490,-0.146,2.403,86.436,0.0
1491,-0.156,1.634,73.592,0.0
1492,-0.165,1.023,74.605,0.0
1493,-0.168,0.304,102.161,0.0
1494,-0.166,-0.483,123.432,0.0
1495,-0.165,-0.875,134.192,0.0
1496,-0.16,-1.211,144.275,0.0
1497,-0.151,-1.626,157.163,0.0
1498,-0.144,-1.59,157.685,0.0
1499,-0.137,-1.378,176.125,0.0
1500,-0.127,-1.333,190.459,0.0
1501,-0.122,-0.838,169.513,0.0
1502,-0.125,-0.04,170.483,0.0
1503,-0.125,0.494,192.351,0.0
1504,-0.131,1.252,153.406,0.0
1505,-0.143,2.192,126.354,0.0
1506,-0.153,2.738,154.964,0.0
1507,-0.169,3.281,119.729,0.0
1508,-0.19,3.875,99.922,0.0
1509,-0.208,3.923,117.76,0.0
1510,-0.228,3.845,84.642,0.0
1511,-0.252,4.006,84.772,0.0
1512,-0.27,3.628,91.364,0.0
1513,-0.286,2.837,86.9,0.0
1514,-0.302,2.429,103.575,0.0
1515,-0.313,1.812,95.583,0.0
1516,-0.319,0.837,129.325,0.0
1517,-0.325,0.365,140.769,0.0
1518,-0.327,-0.107,130.625,0.0
1519,-0.323,-0.883,161.072,0.0
1520,-0.319,-1.095,167.512,0.0
1521,-0.315,-1.098,191.114,0.0
1522,-0.306,-1.362,191.044,0.0
1523,-0.301,-1.136,186.353,0.0
1524,-0.298,-0.518,193.113,0.0
1525,-0.295,-0.158,220.468,0.0
1526,-0.295,0.35,189.279,0.0
1527,-0.3,1.177,166.517,0.0
1528,-0.306,1.792,194.19,0.0
1529,-0.316,2.363,159.331,0.0
1530,-0.333,3.046,138.221,0.0
1531,-0.347,3.377,149.184,0.0
1532,-0.365,3.535,132.767,0.0
1533,-0.387,3.795,121.818,0.0
1534,-0.405,3.626,122.944,0.0
1535,-0.422,3.166,132.011,0.0
1536,-0.44,3.043,109.255,0.0
1537,-0.456,2.717,124.001,0.0
1538,-0.467,2.027,140.201,0.0
1539,-0.48,1.703,124.07,0.0
1540,-0.489,1.338,141.168,0.0
1541,-0.492,0.648,158.916,0.0
1542,-0.497,0.369,143.097,0.0
1543,-0.5,0.227,155.404,0.0
1544,-0.498,-0.21,189.989,0.0
1545,-0.499,-0.331,161.912,0.0
1546,-0.499,-0.254,191.356,0.0
1547,-0.496,-0.468,189.04,0.0
1548,-0.495,-0.424,188.319,0.0
1549,-0.496,-0.078,201.6,0.0
1550,-0.494,-0.023,191.814,0.0
1551,-0.494,0.148,209.831,0.0
1552,-0.499,0.717,185.199,0.0
1553,-0.502,1.015,199.271,0.0
1554,-0.508,1.252,183.218,0.0
1555,-0.518,1.875,164.893,0.0
1556,-0.528,2.212,176.614,0.0
1557,-0.539,2.303,163.398,0.0
1558,-0.554,2.727,149.357,0.0
1559,-0.569,2.979,139.936,0.0
1560,-0.584,2.884,139.848,0.0
1561,-0.601,2.945,135.038,0.0
1562,-0.617,2.832,135.039,0.0
1563,-0.63,2.307,124.264,0.0
1564,-0.642,1.938,140.681,0.0
1565,-0.654,1.652,146.234,0.0
1566,-0.661,1.052,138.585,0.0
1567,-0.666,0.545,160.13,0.0
1568,-0.67,0.281,144.024,0.0
1569,-0.671,-0.186,187.943,0.0
1570,-0.669,-0.559,167.012,0.0
1571,-0.668,-0.528,197.92,0.0
1572,-0.666,-0.546,167.696,0.0
1573,-0.663,-0.544,199.778,0.0
1574,-0.663,-0.243,183.163,0.0
1575,-0.663,-0.025,177.634,0.0
1576,-0.662,0.095,197.235,0.0
1577,-0.665,0.542,176.086,0.0
1578,-0.671,1.011,162.73,0.0
1579,-0.676,1.192,157.18,0.0
1580,-0.684,1.448,171.516,0.0
1581,-0.695,1.717,153.577,0.0
1582,-0.703,1.65,131.507,0.0
1583,-0.712,1.566,163.603,0.0
1584,-0.723,1.657,127.862,0.0
1585,-0.731,1.46,163.07,0.0
1586,-0.738,1.153,138.795,0.0
1587,-0.747,1.152,123.762,0.0
1588,-0.753,1.035,157.223,0.0
1589,-0.757,0.756,132.638,0.0
1590,-0.763,0.692,142.229,0.0
1591,-0.768,0.583,144.514,0.0
1592,-0.769,0.28,152.423,0.0
1593,-0.773,0.146,133.085,0.0
1594,-0.774,0.097,165.711,0.0
1595,-0.774,-0.135,140.752,0.0
1596,-0.775,-0.231,152.21,0.0
1597,-0.775,-0.216,152.013,0.0
1598,-0.774,-0.41,157.646,0.0
1599,-0.773,-0.48,159.842,0.0
1600,-0.772,-0.391,157.898,0.0
1601,-0.77,-0.498,161.306,0.0
1602,-0.769,-0.481,161.352,0.0
1603,-0.769,-0.281,178.79,0.0
1604,-0.768,-0.247,146.897,0.0
1605,-0.768,-0.116,152.605,0.0
1606,-0.769,0.212,143.817,0.0
1607,-0.772,0.39,161.298,0.0
1608,-0.775,0.53,125.785,0.0
1609,-0.78,0.802,149.22,0.0
1610,-0.786,0.975,112.314,0.0
1611,-0.791,1.022,141.615,0.0
1612,-0.797,1.067,107.951,0.0
1613,-0.804,1.007,117.325,0.0
1614,-0.809,0.862,120.384,0.0
1615,-0.815,0.746,122.494,0.0
1616,-0.821,0.507,105.503,0.0
1617,-0.822,0.064,103.692,0.0
1618,-0.822,-0.33,145.659,0.0
1619,-0.822,-0.584,121.161,0.0
1620,-0.819,-0.954,118.333,0.0
1621,-0.814,-1.282,159.671,0.0
1622,-0.81,-1.267,128.8,0.0
1623,-0.804,-1.334,140.83,0.0
1624,-0.796,-1.5,169.511,0.0
1625,-0.792,-1.278,133.309,0.0
1626,-0.787,-1.067,137.697,0.0
1627,-0.78,-1.058,139.047,0.0
1628,-0.778,-0.716,153.071,0.0
1629,-0.778,-0.336,134.269,0.0
1630,-0.775,-0.328,112.404,0.0
1631,-0.776,-0.114,138.19,0.0
1632,-0.78,0.332,116.842,0.0
1633,-0.781,0.271,118.394,0.0
1634,-0.782,0.12,99.906,0.0
1635,-0.787,0.376,101.365,0.0
1636,-0.789,0.264,104.074,0.0
1637,-0.789,-0.129,114.733,0.0
1638,-0.791,-0.112,113.993,0.0
1639,-0.792,-0.241,94.96,0.0
1640,-0.789,-0.693,116.728,0.0
1641,-0.787,-0.765,119.139,0.0
1642,-0.785,-0.735,96.348,0.0
1643,-0.78,-1.037,114.583,0.0
1644,-0.775,-1.063,116.304,0.0
1645,-0.774,-0.848,111.134,0.0
1646,-0.768,-1.041,117.594,0.0
1647,-0.762,-1.163,122.106,0.0
1648,-0.761,-0.882,92.687,0.0
1649,-0.756,-0.895,125.528,0.0
1650,-0.75,-1.036,99.109,0.0
1651,-0.749,-0.755,123.423,0.0
1652,-0.746,-0.618,89.177,0.0
1653,-0.742,-0.776,103.259,0.0
1654,-0.742,-0.612,99.146,0.0
1655,-0.741,-0.518,97.056,0.0
1656,-0.736,-0.828,106.289,0.0
1657,-0.734,-0.774,105.418,0.0
1658,-0.733,-0.585,78.292,0.0
1659,-0.729,-0.874,118.482,0.0
1660,-0.725,-0.918,89.133,0.0
1661,-0.724,-0.704,92.74,0.0
1662,-0.719,-0.908,99.306,0.0
1663,-0.714,-1.007,102.97,0.0
1664,-0.713,-0.738,73.688,0.0
1665,-0.709,-0.765,106.82,0.0
1666,-0.704,-0.923,80.656,0.0
1667,-0.704,-0.714,84.261,0.0
1668,-0.7,-0.682,84.294,0.0
1669,-0.696,-0.915,91.534,0.0
1670,-0.695,-0.771,88.049,0.0
1671,-0.692,-0.687,64.117,0.0
1672,-0.687,-0.975,81.844,0.0
1673,-0.684,-0.91,80.722,0.0
1674,-0.681,-0.791,78.248,0.0
1675,-0.675,-1.119,88.258,0.0
1676,-0.671,-1.141,67.332,0.0
1677,-0.668,-0.956,94.563,0.0
1678,-0.662,-1.196,70.878,0.0
1679,-0.657,-1.298,83.724,0.0
1680,-0.653,-1.124,80.039,0.0
1681,-0.646,-1.239,62.009,0.0
1682,-0.64,-1.34,97.463,0.0
1683,-0.636,-1.144,61.802,0.0
1684,-0.631,-1.163,94.796,0.0
1685,-0.624,-1.293,68.315,0.0
1686,-0.62,-1.114,73.364,0.0
1687,-0.616,-1.041,72.385,0.0
1688,-0.609,-1.162,77.046,0.0
1689,-0.606,-1.026,74.245,0.0
1690,-0.602,-0.85,70.374,0.0
1691,-0.597,-0.9,50.415,0.0
1692,-0.594,-0.777,79.19,0.0
1693,-0.593,-0.544,64.482,0.0
1694,-0.589,-0.643,45.487,0.0
1695,-0.587,-0.66,55.431,0.0
1696,-0.586,-0.415,71.594,0.0
1697,-0.583,-0.53,21.436,0.0
1698,-0.58,-0.755,68.46,0.0
1699,-0.579,-0.636,34.327,0.0
1700,-0.576,-0.758,47.024,0.0
1701,-0.571,-1.113,57.645,0.0
1702,-0.567,-1.154,37.148,0.0
1703,-0.563,-1.263,49.874,0.0
1704,-0.555,-1.558,59.385,0.0
1705,-0.548,-1.573,61.15,0.0
1706,-0.542,-1.543,39.138,0.0
1707,-0.533,-1.749,77.933,0.0
1708,-0.525,-1.791,49.288,0.0
1709,-0.519,-1.615,54.822,0.0
1710,-0.509,-1.679,58.502,0.0
1711,-0.501,-1.767,62.564,0.0
1712,-0.495,-1.536,57.644,0.0
1713,-0.487,-1.483,35.492,0.0
1714,-0.479,-1.594,71.475,0.0
1715,-0.474,-1.356,57.267,0.0
1716,-0.468,-1.26,33.559,0.0
1717,-0.46,-1.436,71.276,0.0
1718,-0.455,-1.243,35.755,0.0
1719,-0.451,-1.106,64.514,0.0
1720,-0.443,-1.288,39.607,0.0
1721,-0.438,-1.15,68.293,0.0
1722,-0.435,-0.965,32.675,0.0
1723,-0.428,-1.152,48.036,0.0
1724,-0.423,-1.15,49.114,0.0
1725,-0.42,-0.906,43.254,0.0
1726,-0.414,-1.02,47.539,0.0
1727,-0.408,-1.124,51.502,0.0
1728,-0.406,-0.834,21.877,0.0
1729,-0.401,-0.846,54.515,0.0
1730,-0.395,-1.093,30.868,0.0
1731,-0.393,-0.947,58.935,0.0
1732,-0.389,-0.922,27.677,0.0
1733,-0.382,-1.263,47.077,0.0
1734,-0.377,-1.293,26.499,0.0
1735,-0.372,-1.231,57.24,0.0
1736,-0.364,-1.504,57.22,0.0
1737,-0.357,-1.549,37.364,0.0
1738,-0.352,-1.332,41.695,0.0
1739,-0.344,-1.366,66.682,0.0
1740,-0.338,-1.37,36.685,0.0
1741,-0.333,-1.157,63.359,0.0
1742,-0.326,-1.099,31.857,0.0
1743,-0.321,-1.051,62.982,0.0
1744,-0.318,-0.798,25.572,0.0
1745,-0.314,-0.767,57.088,0.0
1746,-0.309,-0.844,28.668,0.0
1747,-0.307,-0.614,54.432,0.0
1748,-0.304,-0.509,20.834,0.0
1749,-0.301,-0.589,55.019,0.0
1750,-0.3,-0.438,19.906,0.0
1751,-0.298,-0.415,28.584,0.0
1752,-0.295,-0.607,56.897,0.0
1753,-0.293,-0.525,23.693,0.0
1754,-0.292,-0.443,30.699,0.0
1755,-0.288,-0.628,36.497,0.0
1756,-0.285,-0.669,38.079,0.0
1757,-0.284,-0.617,14.557,0.0
1758,-0.279,-0.791,51.612,0.0
1759,-0.276,-0.863,22.827,0.0
1760,-0.274,-0.734,51.177,0.0
1761,-0.268,-0.881,24.829,0.0
1762,-0.264,-1.067,39.631,0.0
1763,-0.26,-0.942,37.006,0.0
1764,-0.255,-0.989,39.452,0.0
1765,-0.249,-1.139,44.572,0.0
1766,-0.245,-0.95,40.345,0.0
1767,-0.241,-0.92,40.495,0.0
1768,-0.235,-1.117,46.945,0.0
1769,-0.23,-0.976,44.084,0.0
1770,-0.226,-0.858,41.734,0.0
1771,-0.221,-0.975,45.988,0.0
1772,-0.217,-0.824,65.238,0.0
1773,-0.215,-0.606,28.545,0.0
1774,-0.211,-0.685,40.425,0.0
1775,-0.207,-0.659,40.581,0.0
1776,-0.206,-0.426,57.104,0.0
1777,-0.203,-0.387,25.193,0.0
1778,-0.2,-0.429,35.866,0.0
1779,-0.2,-0.248,53.589,0.0
1780,-0.199,-0.172,20.343,0.0
1781,-0.197,-0.381,57.805,0.0
1782,-0.196,-0.358,26.048,0.0
1783,-0.196,-0.196,30.65,0.0
1784,-0.194,-0.385,58.542,0.0
1785,-0.192,-0.53,9.029,0.0
1786,-0.191,-0.428,46.754,0.0
1787,-0.188,-0.543,41.538,0.0
1788,-0.184,-0.817,49.642,0.0
1789,-0.181,-0.895,29.902,0.0
1790,-0.176,-0.902,62.528,0.0
1791,-0.171,-0.935,55.431,0.0
1792,-0.168,-0.829,53.267,0.0
1793,-0.163,-0.733,51.681,0.0
1794,-0.159,-0.682,73.7,0.0
1795,-0.157,-0.455,59.1,0.0
1796,-0.155,-0.274,32.273,0.0
1797,-0.153,-0.217,85.136,0.0
1798,-0.154,0.064,37.19,0.0
1799,-0.156,0.291,39.707,0.0
1800,-0.155,0.272,40.428,0.0
1801,-0.159,0.516,55.813,0.0
1802,-0.164,0.815,37.864,0.0
1803,-0.166,0.669,41.446,0.0
1804,-0.17,0.566,21.055,0.0
1805,-0.175,0.705,47.684,0.0
1806,-0.177,0.445,22.954,0.0
1807,-0.177,0.101,63.364,0.0
1808,-0.181,0.21,28.461,0.0
1809,-0.181,0.042,41.766,0.0
1810,-0.178,-0.418,54.656,0.0
1811,-0.178,-0.372,53.542,0.0
1812,-0.177,-0.34,52.793,0.0
1813,-0.162,-2.719,118.898,0.0
1814,-0.132,-6.266,218.934,0.0
1815,-0.103,-6.128,221.036,0.0
1816,-0.083,-3.284,172.189,0.0
1817,-0.076,-0.676,140.579,0.0
1818,-0.082,1.604,105.969,0.0
1819,-0.094,3.126,90.555,0.0
1820,-0.11,4.187,63.923,0.0
1821,-0.138,5.718,31.292,0.0
1822,-0.173,7.029,-19.128,0.0
1823,-0.208,7.273,-54.857,0.0
1824,-0.247,7.243,-52.729,0.0
1825,-0.284,7.058,-55.196,0.0
1826,-0.316,6.144,-82.023,0.0
1827,-0.342,5.287,-46.627,0.0
1828,-0.368,4.736,-59.517,0.0
1829,-0.387,3.709,-27.033,0.0
