encoder_value,roll_value,gyro_value,pid,predicted_pid_to_send
2428,-9.102,-4.926,-800.0,0.0
2429,-9.08,-6.371,-800.0,0.0
2430,-9.054,-7.26,-800.0,0.0
2431,-9.023,-7.892,-800.0,0.0
2432,-8.989,-8.522,-800.0,0.0
2433,-8.953,-9.341,-800.0,0.0
2434,-8.912,-10.509,-800.0,0.0
2435,-8.865,-12.207,-800.0,0.0
2436,-8.805,-14.51,-800.0,0.0
2437,-8.732,-17.088,-800.0,0.0
2438,-8.646,-19.493,-800.0,0.0
2439,-8.55,-21.533,-800.0,0.0
2440,-8.443,-23.195,-800.0,0.0
2441,-8.327,-24.514,-800.0,0.0
2442,-8.205,-25.232,-800.0,0.0
2443,-8.083,-25.034,-800.0,0.0
2444,-7.964,-24.051,-800.0,0.0
2445,-7.851,-22.562,-800.0,0.0
2446,-7.745,-20.789,-800.0,0.0
2447,-7.65,-18.893,-800.0,0.0
2448,-7.563,-16.919,-800.0,0.0
2449,-7.488,-14.912,-800.0,0.0
2450,-7.423,-13.14,-800.0,0.0
2451,-7.363,-11.851,-800.0,0.0
2452,-7.308,-10.761,-800.0,0.0
2453,-7.26,-9.458,-800.0,0.0
2454,-7.221,-7.908,-800.0,0.0
2455,-7.19,-6.401,-800.0,0.0
2456,-7.162,-5.144,-800.0,0.0
2457,-7.141,-3.895,-800.0,0.0
2458,-7.129,-2.344,-800.0,0.0
2459,-7.129,-0.476,-800.0,0.0
2460,-7.137,1.305,-800.0,0.0
2461,-7.15,2.56,-800.0,0.0
2462,-7.166,3.55,-800.0,0.0
2463,-7.189,4.78,-800.0,0.0
2464,-7.22,6.253,-800.0,0.0
2465,-7.26,7.484,-800.0,0.0
2466,-7.302,8.035,-800.0,0.0
2467,-7.345,8.168,-800.0,0.0
2468,-7.39,8.342,-800.0,0.0
2469,-7.437,8.395,-800.0,0.0
2470,-7.484,7.948,-800.0,0.0
2471,-7.525,6.88,-800.0,0.0
2472,-7.559,5.515,-800.0,0.0
2473,-7.586,4.442,-800.0,0.0
2474,-7.61,3.939,-800.0,0.0
2475,-7.634,3.951,-800.0,0.0
2476,-7.658,4.16,-800.0,0.0
2477,-7.681,4.314,-800.0,0.0
2478,-7.706,4.708,-800.0,0.0
2479,-7.735,5.608,-800.0,0.0
2480,-7.77,6.709,-800.0,0.0
2481,-7.811,7.688,-800.0,0.0
2482,-7.855,8.447,-800.0,0.0
2483,-7.902,9.053,-800.0,0.0
2484,-7.95,9.882,-800.0,0.0
2485,-8.006,11.257,-800.0,0.0
2486,-8.07,13.067,-800.0,0.0
2487,-8.143,15.077,-800.0,0.0
2488,-8.226,17.318,-800.0,0.0
2489,-8.321,20.006,-800.0,0.0
2490,-8.431,23.277,-800.0,0.0
2491,-8.559,27.149,-800.0,0.0
2492,-8.708,31.497,-800.0,0.0
2493,-8.88,36.045,-800.0,0.0
2494,-9.074,40.684,-800.0,0.0
2495,-9.291,45.649,-800.0,0.0
2496,-9.535,51.185,-800.0,0.0
2497,-9.809,57.187,-800.0,0.0
2498,-10.114,63.406,-800.0,0.0
2499,-10.452,69.724,-800.0,0.0
2500,-10.822,75.938,-800.0,0.0
2501,-11.223,81.862,-800.0,0.0
2502,-11.654,87.503,-800.0,0.0
2503,-12.116,92.714,-800.0,0.0
2504,-12.605,96.994,-800.0,0.0
2505,-13.111,99.896,-800.0,0.0
2506,-13.629,101.5,-800.0,0.0
2507,-14.154,102.069,-800.0,0.0
2508,-14.675,101.763,-800.0,0.0
2509,-15.197,100.843,-800.0,0.0
2510,-15.715,99.471,-800.0,0.0
2511,-16.226,97.52,-800.0,0.0
2512,-16.726,94.964,-800.0,0.0
2513,-17.211,92.129,-800.0,0.0
2514,-17.683,89.441,-800.0,0.0
2515,-18.143,87.156,-800.0,0.0
2516,-18.594,85.307,-800.0,0.0
2517,-19.038,83.74,-800.0,0.0
2518,-19.475,82.159,-800.0,0.0
2519,-19.904,80.357,-800.0,0.0
2520,-20.323,78.36,-800.0,0.0
2521,-20.733,76.31,-800.0,0.0
2522,-21.133,74.322,-800.0,0.0
2523,-21.524,72.321,-800.0,0.0
2524,-21.906,70.104,-800.0,0.0
2525,-22.275,67.567,-800.0,0.0
2526,-22.632,64.731,-800.0,0.0
2527,-22.975,61.59,-800.0,0.0
2528,-23.303,57.902,-800.0,0.0
2529,-23.61,53.274,-800.0,0.0
2530,-23.89,47.379,-800.0,0.0
2531,-24.134,40.066,-800.0,0.0
2532,-24.338,31.517,-800.0,0.0
2533,-24.495,22.175,-800.0,0.0
2534,-24.603,12.671,-800.0,0.0
2535,-24.663,3.951,-800.0,0.0
2536,-24.685,-3.005,-800.0,0.0
2537,-24.679,-7.672,-800.0,0.0
2538,-24.658,-10.115,-800.0,0.0
2539,-24.631,-10.776,-800.0,0.0
2540,-24.604,-10.141,-800.0,0.0
2541,-24.582,-8.607,-800.0,0.0
2542,-24.569,-6.442,-800.0,0.0
2543,-24.57,-3.849,-800.0,0.0
2544,-24.585,-1.197,-800.0,0.0
2545,-24.612,1.048,-800.0,0.0
2546,-24.648,2.557,-800.0,0.0
2547,-24.69,3.265,-800.0,0.0
2548,-24.732,3.361,-800.0,0.0
2549,-24.773,3.127,-800.0,0.0
2550,-24.813,2.759,-800.0,0.0
2551,-24.852,2.219,-800.0,0.0
2552,-24.887,1.364,-800.0,0.0
2553,-24.916,0.2,-800.0,0.0
2554,-24.938,-1.045,-800.0,0.0
2555,-24.953,-2.011,-800.0,0.0
2556,-24.965,-2.355,-800.0,0.0
2557,-24.978,-1.957,-800.0,0.0
2558,-24.995,-1.006,-800.0,0.0
2559,-25.019,0.1,-800.0,0.0
2560,-25.048,0.916,-800.0,0.0
2561,-25.079,1.178,-800.0,0.0
2562,-25.109,0.935,-800.0,0.0
2563,-25.136,0.491,-800.0,0.0
2564,-25.161,0.208,-800.0,0.0
2565,-25.186,0.27,-800.0,0.0
2566,-25.213,0.585,-800.0,0.0
2567,-25.242,0.915,-800.0,0.0
2568,-25.272,1.013,-800.0,0.0
2569,-25.301,0.74,-800.0,0.0
2570,-25.327,0.182,-800.0,0.0
2571,-25.35,-0.409,-800.0,0.0
2572,-25.37,-0.795,-800.0,0.0
2573,-25.389,-0.859,-800.0,0.0
2574,-25.41,-0.626,-800.0,0.0
2575,-25.432,-0.25,-800.0,0.0
2576,-25.456,0.071,-800.0,0.0
2577,-25.482,0.185,-800.0,0.0
2578,-25.506,0.055,-800.0,0.0
2579,-25.529,-0.201,-800.0,0.0
2580,-25.55,-0.381,-800.0,0.0
2581,-25.572,-0.35,-800.0,0.0
2582,-25.594,-0.118,-800.0,0.0
2583,-25.618,0.175,-800.0,0.0
2584,-25.644,0.315,-800.0,0.0
2585,-25.669,0.18,-800.0,0.0
2586,-25.692,-0.167,-800.0,0.0
2587,-25.713,-0.542,-800.0,0.0
2588,-25.731,-0.719,-800.0,0.0
2589,-25.75,-0.55,-800.0,0.0
2590,-25.772,-0.088,-800.0,0.0
2591,-25.797,0.468,-800.0,0.0
2592,-25.825,0.909,-800.0,0.0
2593,-25.854,1.08,-800.0,0.0
2594,-25.882,0.936,-800.0,0.0
2595,-25.909,0.55,-800.0,0.0
2596,-25.932,0.084,-800.0,0.0
2597,-25.954,-0.27,-800.0,0.0
2598,-25.974,-0.385,-800.0,0.0
2599,-25.996,-0.246,-800.0,0.0
2600,-26.018,0.017,-800.0,0.0
2601,-26.042,0.215,-800.0,0.0
2602,-26.067,0.228,-800.0,0.0
2603,-26.09,0.048,-800.0,0.0
2604,-26.112,-0.226,-800.0,0.0
2605,-26.132,-0.43,-800.0,0.0
2606,-26.152,-0.428,-800.0,0.0
2607,-26.172,-0.203,-800.0,0.0
2608,-26.195,0.125,-800.0,0.0
2609,-26.219,0.372,-800.0,0.0
2610,-26.244,0.404,-800.0,0.0
2611,-26.268,0.209,-800.0,0.0
2612,-26.29,-0.106,-800.0,0.0
2613,-26.311,-0.4,-800.0,0.0
2614,-26.33,-0.59,-800.0,0.0
2615,-26.349,-0.652,-800.0,0.0
2616,-26.367,-0.583,-800.0,0.0
2617,-26.387,-0.41,-800.0,0.0
2618,-26.408,-0.204,-800.0,0.0
2619,-26.43,-0.057,-800.0,0.0
2620,-26.452,-0.043,-800.0,0.0
2621,-26.473,-0.161,-800.0,0.0
2622,-26.494,-0.324,-800.0,0.0
2623,-26.513,-0.455,-800.0,0.0
2624,-26.532,-0.523,-800.0,0.0
2625,-26.551,-0.532,-800.0,0.0
2626,-26.57,-0.511,-800.0,0.0
2627,-26.588,-0.477,-800.0,0.0
2628,-26.607,-0.402,-800.0,0.0
2629,-26.627,-0.25,-800.0,0.0
2630,-26.648,-0.006,-800.0,0.0
2631,-26.67,0.28,-800.0,0.0
2632,-26.693,0.522,-800.0,0.0
2633,-26.718,0.682,-800.0,0.0
2634,-26.743,0.72,-800.0,0.0
2635,-26.768,0.64,-800.0,0.0
2636,-26.791,0.499,-800.0,0.0
2637,-26.815,0.327,-800.0,0.0
2638,-26.837,0.148,-800.0,0.0
2639,-26.858,-0.01,-800.0,0.0
2640,-26.878,-0.104,-800.0,0.0
2641,-26.898,-0.051,-800.0,0.0
2642,-26.919,0.19,-800.0,0.0
2643,-26.942,0.572,-800.0,0.0
2644,-26.966,0.999,-800.0,0.0
2645,-26.994,1.415,-800.0,0.0
2646,-27.023,1.745,-800.0,0.0
2647,-27.053,1.847,-800.0,0.0
2648,-27.083,1.706,-800.0,0.0
2649,-27.112,1.38,-800.0,0.0
2650,-27.138,0.912,-800.0,0.0
2651,-27.161,0.434,-800.0,0.0
2652,-27.183,0.06,-800.0,0.0
2653,-27.202,-0.193,-800.0,0.0
2654,-27.22,-0.297,-800.0,0.0
2655,-27.24,-0.153,-800.0,0.0
2656,-27.26,0.174,-800.0,0.0
2657,-27.282,0.404,-800.0,0.0
2658,-27.306,0.47,-800.0,0.0
2659,-27.329,0.474,-800.0,0.0
2660,-27.352,0.37,-800.0,0.0
2661,-27.372,0.1,-800.0,0.0
2662,-27.391,-0.194,-800.0,0.0
2663,-27.409,-0.276,-800.0,0.0
2664,-27.428,-0.138,-800.0,0.0
2665,-27.448,0.108,-800.0,0.0
2666,-27.47,0.35,-800.0,0.0
2667,-27.492,0.456,-800.0,0.0
2668,-27.514,0.39,-800.0,0.0
2669,-27.535,0.223,-800.0,0.0
2670,-27.555,0.093,-800.0,0.0
2671,-27.575,0.073,-800.0,0.0
2672,-27.595,0.125,-800.0,0.0
2673,-27.614,0.226,-800.0,0.0
2674,-27.635,0.422,-800.0,0.0
2675,-27.659,0.742,-800.0,0.0
2676,-27.683,0.96,-800.0,0.0
2677,-27.708,0.859,-800.0,0.0
2678,-27.731,0.533,-800.0,0.0
2679,-27.751,0.149,-800.0,0.0
2680,-27.77,-0.186,-800.0,0.0
2681,-27.787,-0.427,-800.0,0.0
2682,-27.802,-0.533,-800.0,0.0
2683,-27.819,-0.418,-800.0,0.0
2684,-27.837,-0.136,-800.0,0.0
2685,-27.857,0.116,-800.0,0.0
2686,-27.877,0.228,-800.0,0.0
2687,-27.897,0.187,-800.0,0.0
2688,-27.916,0.094,-800.0,0.0
2689,-27.935,0.107,-800.0,0.0
2690,-27.954,0.191,-800.0,0.0
2691,-27.974,0.289,-800.0,0.0
2692,-27.995,0.452,-800.0,0.0
2693,-28.017,0.531,-800.0,0.0
2694,-28.038,0.434,-800.0,0.0
2695,-28.058,0.332,-800.0,0.0
2696,-28.079,0.33,-800.0,0.0
2697,-28.099,0.396,-800.0,0.0
2698,-28.12,0.43,-800.0,0.0
2699,-28.141,0.326,-800.0,0.0
2700,-28.161,0.047,-800.0,0.0
2701,-28.178,-0.334,-800.0,0.0
2702,-28.194,-0.63,-800.0,0.0
2703,-28.209,-0.7,-800.0,0.0
2704,-28.225,-0.648,-800.0,0.0
2705,-28.239,-0.67,-800.0,0.0
2706,-28.254,-0.756,-800.0,0.0
2707,-28.268,-0.799,-800.0,0.0
2708,-28.282,-0.775,-800.0,0.0
2709,-28.296,-0.65,-800.0,0.0
2710,-28.311,-0.379,-800.0,0.0
2711,-28.328,-0.019,-800.0,0.0
2712,-28.347,0.313,-800.0,0.0
2713,-28.367,0.527,-800.0,0.0
2714,-28.388,0.613,-800.0,0.0
2715,-28.409,0.594,-800.0,0.0
2716,-28.43,0.47,-800.0,0.0
2717,-28.45,0.205,-800.0,0.0
2718,-28.468,-0.19,-800.0,0.0
2719,-28.483,-0.614,-800.0,0.0
2720,-28.496,-0.943,-800.0,0.0
2721,-28.508,-1.122,-800.0,0.0
2722,-28.52,-1.126,-800.0,0.0
2723,-28.532,-0.952,-800.0,0.0
2724,-28.545,-0.661,-800.0,0.0
2725,-28.56,-0.347,-800.0,0.0
2726,-28.577,-0.096,-800.0,0.0
2727,-28.595,0.023,-800.0,0.0
2728,-28.613,-0.093,-800.0,0.0
2729,-28.629,-0.507,-800.0,0.0
2730,-28.641,-1.106,-800.0,0.0
2731,-28.651,-1.64,-800.0,0.0
2732,-28.658,-1.853,-800.0,0.0
2733,-28.665,-1.619,-800.0,0.0
2734,-28.676,-1.034,-800.0,0.0
2735,-28.69,-0.348,-800.0,0.0
2736,-28.708,0.173,-800.0,0.0
2737,-28.727,0.352,-800.0,0.0
2738,-28.746,0.16,-800.0,0.0
2739,-28.762,-0.272,-800.0,0.0
2740,-28.776,-0.774,-800.0,0.0
2741,-28.787,-1.185,-800.0,0.0
2742,-28.797,-1.395,-800.0,0.0
2743,-28.806,-1.448,-800.0,0.0
2744,-28.816,-1.463,-800.0,0.0
2745,-28.825,-1.531,-800.0,0.0
2746,-28.833,-1.698,-800.0,0.0
2747,-28.841,-1.988,-800.0,0.0
2748,-28.847,-2.448,-800.0,0.0
2749,-28.849,-3.104,-800.0,0.0
2750,-28.848,-3.901,-800.0,0.0
2751,-28.843,-4.734,-800.0,0.0
2752,-28.833,-5.5,-800.0,0.0
2753,-28.82,-6.174,-800.0,0.0
2754,-28.804,-6.805,-800.0,0.0
2755,-28.785,-7.469,-800.0,0.0
2756,-28.763,-8.33,-800.0,0.0
2757,-28.735,-9.528,-800.0,0.0
2758,-28.7,-11.069,-800.0,0.0
2759,-28.656,-12.878,-800.0,0.0
2760,-28.603,-14.859,-800.0,0.0
2761,-28.539,-16.927,-800.0,0.0
2762,-28.464,-18.998,-800.0,0.0
2763,-28.38,-20.982,-800.0,0.0
2764,-28.286,-22.862,-800.0,0.0
2765,-28.182,-24.703,-800.0,0.0
2766,-28.069,-26.559,-800.0,0.0
2767,-27.946,-28.445,-800.0,0.0
2768,-27.814,-30.342,-800.0,0.0
2769,-27.672,-32.246,-800.0,0.0
2770,-27.52,-34.232,-800.0,0.0
2771,-27.358,-36.423,-800.0,0.0
2772,-27.185,-38.895,-800.0,0.0
2773,-26.997,-41.666,-800.0,0.0
2774,-26.795,-44.737,-800.0,0.0
2775,-26.575,-47.989,-800.0,0.0
2776,-26.339,-51.216,-800.0,0.0
2777,-26.086,-54.263,-800.0,0.0
2778,-25.819,-57.046,-800.0,0.0
2779,-25.538,-59.552,-800.0,0.0
2780,-25.245,-61.829,-800.0,0.0
2781,-24.941,-63.895,-800.0,0.0
2782,-24.626,-65.765,-800.0,0.0
2783,-24.302,-67.551,-800.0,0.0
2784,-23.969,-69.394,-800.0,0.0
2785,-23.626,-71.3,-800.0,0.0
2786,-23.273,-73.208,-800.0,0.0
2787,-22.909,-75.099,-800.0,0.0
2788,-22.536,-76.993,-800.0,0.0
2789,-22.152,-78.909,-800.0,0.0
2790,-21.758,-80.827,-800.0,0.0
2791,-21.353,-82.706,-800.0,0.0
2792,-20.939,-84.516,-800.0,0.0
2793,-20.515,-86.214,-800.0,0.0
2794,-20.082,-87.766,-800.0,0.0
2795,-19.641,-89.112,-800.0,0.0
2796,-19.193,-90.152,-800.0,0.0
2797,-18.74,-90.859,-800.0,0.0
2798,-18.283,-91.288,-800.0,0.0
2799,-17.824,-91.441,-800.0,0.0
2800,-17.364,-91.287,-800.0,0.0
2801,-16.905,-90.85,-800.0,0.0
2802,-16.448,-90.173,-800.0,0.0
2803,-15.994,-89.291,-800.0,0.0
2804,-15.544,-88.223,-751.538,0.0
2805,-15.1,-86.986,-696.03,0.0
2806,-14.662,-85.64,-644.666,0.0
2807,-14.23,-84.362,-592.679,0.0
2808,-13.803,-83.318,-535.42,0.0
2809,-13.38,-82.421,-475.079,0.0
2810,-12.96,-81.547,-414.898,0.0
2811,-12.544,-80.745,-353.457,0.0
2812,-12.131,-80.024,-290.461,0.0
2813,-11.721,-79.312,-227.878,0.0
2814,-11.315,-78.575,-166.629,0.0
2815,-10.912,-77.843,-105.878,0.0
2816,-10.511,-77.152,-44.566,0.0
2817,-10.113,-76.467,16.397,0.0
2818,-9.717,-75.695,74.554,0.0
2819,-9.325,-74.745,127.298,0.0
2820,-8.938,-73.549,172.6,0.0
2821,-8.557,-72.066,209.062,0.0
2822,-8.184,-70.339,237.428,0.0
2823,-7.82,-68.524,239.25,0.0
2824,-7.465,-66.781,294.885,0.0
2825,-7.12,-65.429,318.672,0.0
2826,-6.778,-64.972,374.578,0.0
2827,-6.431,-65.19,449.334,0.0
2828,-6.081,-64.918,511.65,0.0
2829,-5.735,-63.2,534.927,0.0
2830,-5.401,-59.759,510.11,0.0
2831,-5.089,-54.656,436.911,0.0
2832,-4.808,-48.083,318.565,0.0
2833,-4.564,-40.496,165.956,0.0
2834,-4.36,-32.583,-3.188,0.0
2835,-4.196,-24.909,-173.843,0.0
2836,-4.067,-17.831,-335.866,0.0
2837,-3.971,-11.326,-489.022,0.0
2838,-3.905,-4.839,-647.834,0.0
2839,-3.872,2.223,-800.0,0.0
2840,-3.878,10.086,-800.0,0.0
2841,-3.927,18.585,-800.0,0.0
2842,-4.02,27.189,-800.0,0.0
2843,-4.156,35.322,-800.0,0.0
2844,-4.331,42.619,-800.0,0.0
2845,-4.539,48.988,-800.0,0.0
2846,-4.777,54.61,-800.0,0.0
2847,-5.042,59.734,-800.0,0.0
2848,-5.332,64.498,-800.0,0.0
2849,-5.649,68.728,-800.0,0.0
2850,-5.985,71.81,-800.0,0.0
2851,-6.332,73.314,-800.0,0.0
2852,-6.684,73.585,-800.0,0.0
2853,-7.037,73.121,-800.0,0.0
2854,-7.388,71.87,-800.0,0.0
2855,-7.731,69.525,-800.0,0.0
2856,-8.061,66.05,-800.0,0.0
2857,-8.372,61.636,-800.0,0.0
2858,-8.66,56.394,-800.0,0.0
2859,-8.909,50.519,-800.0,0.0
2860,-9.137,44.906,-800.0,0.0
2861,-9.34,40.174,-800.0,0.0
2862,-9.525,35.517,-800.0,0.0
2863,-9.689,30.037,-800.0,0.0
2864,-9.821,23.098,-800.0,0.0
2865,-9.91,14.38,-800.0,0.0
2866,-9.95,4.825,-800.0,0.0
2867,-9.941,-4.439,-800.0,0.0
2868,-9.887,-12.755,-800.0,0.0
2869,-9.795,-19.674,-800.0,0.0
2870,-9.673,-25.27,-800.0,0.0
2871,-9.526,-29.889,-800.0,0.0
2872,-9.356,-33.779,-800.0,0.0
2873,-9.168,-37.061,-800.0,0.0
2874,-8.965,-39.752,-728.357,0.0
2875,-8.75,-41.813,-630.979,0.0
2876,-8.526,-43.366,-545.451,0.0
2877,-8.295,-44.702,-464.07,0.0
2878,-8.056,-45.877,-362.923,0.0
2879,-7.812,-46.68,-324.585,0.0
2880,-7.566,-47.153,-254.227,0.0
2881,-7.318,-47.703,-167.863,0.0
2882,-7.066,-48.722,-122.157,0.0
2883,-6.805,-50.381,-17.521,0.0
2884,-6.533,-52.543,93.96,0.0
2885,-6.247,-54.692,207.715,0.0
2886,-5.951,-56.126,304.608,0.0
2887,-5.65,-56.342,370.078,0.0
2888,-5.352,-55.249,400.273,0.0
2889,-5.063,-53.142,424.328,0.0
2890,-4.786,-50.521,378.577,0.0
2891,-4.522,-47.736,411.147,0.0
2892,-4.272,-44.855,344.15,0.0
2893,-4.037,-41.957,322.96,0.0
2894,-3.817,-39.302,296.484,0.0
2895,-3.607,-37.083,279.4,0.0
2896,-3.405,-35.083,243.938,0.0
2897,-3.213,-32.832,253.874,0.0
2898,-3.034,-29.983,182.638,0.0
2899,-2.871,-26.514,132.024,0.0
2900,-2.727,-22.641,57.977,0.0
2901,-2.604,-18.499,-27.35,0.0
2902,-2.503,-14.249,-119.854,0.0
2903,-2.423,-10.273,-209.272,0.0
2904,-2.361,-6.881,-286.803,0.0
2905,-2.314,-4.116,-328.299,0.0
2906,-2.279,-1.94,-410.432,0.0
2907,-2.253,-0.266,-440.595,0.0
2908,-2.233,1.208,-453.342,0.0
2909,-2.222,2.879,-526.747,0.0
2910,-2.22,4.926,-571.695,0.0
2911,-2.23,7.273,-635.818,0.0
2912,-2.253,9.749,-706.127,0.0
2913,-2.289,12.226,-778.967,0.0
2914,-2.338,14.483,-800.0,0.0
2915,-2.397,16.256,-800.0,0.0
2916,-2.464,17.511,-800.0,0.0
2917,-2.535,18.183,-800.0,0.0
2918,-2.608,18.367,-800.0,0.0
2919,-2.683,18.314,-800.0,0.0
2920,-2.758,18.017,-800.0,0.0
2921,-2.829,17.473,-800.0,0.0
2922,-2.897,16.716,-800.0,0.0
2923,-2.962,15.881,-800.0,0.0
2924,-3.024,15.08,-800.0,0.0
2925,-3.083,13.981,-800.0,0.0
2926,-3.135,12.129,-800.0,0.0
2927,-3.175,9.501,-800.0,0.0
2928,-3.2,6.377,-800.0,0.0
2929,-3.208,2.934,-715.26,0.0
2930,-3.198,-0.613,-619.354,0.0
2931,-3.172,-4.031,-523.627,0.0
2932,-3.13,-7.452,-424.538,0.0
2933,-3.069,-11.023,-317.742,0.0
2934,-2.989,-14.488,-210.016,0.0
2935,-2.892,-17.531,-110.077,0.0
2936,-2.779,-19.894,-25.173,0.0
2937,-2.658,-21.296,36.209,0.0
2938,-2.532,-21.654,70.696,0.0
2939,-2.406,-21.108,58.732,0.0
2940,-2.285,-19.843,80.674,0.0
2941,-2.172,-18.014,45.665,0.0
2942,-2.07,-15.864,8.993,0.0
2943,-1.978,-13.666,-31.023,0.0
2944,-1.897,-11.457,-73.453,0.0
2945,-1.827,-9.164,-120.196,0.0
2946,-1.767,-6.716,-173.239,0.0
2947,-1.721,-3.951,-237.289,0.0
2948,-1.69,-0.79,-314.913,0.0
2949,-1.677,2.595,-401.958,0.0
2950,-1.681,5.857,-489.21,0.0
2951,-1.7,8.678,-567.725,0.0
2952,-1.731,11.034,-636.36,0.0
2953,-1.773,13.196,-702.047,0.0
2954,-1.827,15.338,-769.537,0.0
2955,-1.893,17.359,-800.0,0.0
2956,-1.968,18.99,-800.0,0.0
2957,-2.051,20.012,-800.0,0.0
2958,-2.137,20.372,-800.0,0.0
2959,-2.223,20.099,-800.0,0.0
2960,-2.305,19.333,-800.0,0.0
2961,-2.383,18.419,-800.0,0.0
2962,-2.456,17.792,-800.0,0.0
2963,-2.529,17.652,-800.0,0.0
2964,-2.603,17.854,-800.0,0.0
2965,-2.678,18.147,-800.0,0.0
2966,-2.755,18.335,-800.0,0.0
2967,-2.833,18.356,-800.0,0.0
2968,-2.91,18.353,-800.0,0.0
2969,-2.989,18.432,-800.0,0.0
2970,-3.068,18.461,-800.0,0.0
2971,-3.146,18.348,-800.0,0.0
2972,-3.224,18.297,-800.0,0.0
2973,-3.304,18.288,-800.0,0.0
2974,-3.382,17.921,-800.0,0.0
2975,-3.457,17.224,-800.0,0.0
2976,-3.529,16.364,-800.0,0.0
2977,-3.594,15.31,-800.0,0.0
2978,-3.655,14.341,-800.0,0.0
2979,-3.713,13.52,-800.0,0.0
2980,-3.769,12.537,-800.0,0.0
2981,-3.816,11.139,-800.0,0.0
2982,-3.856,9.506,-800.0,0.0
2983,-3.888,7.921,-800.0,0.0
2984,-3.911,6.286,-800.0,0.0
2985,-3.928,4.735,-800.0,0.0
2986,-3.938,3.276,-800.0,0.0
2987,-3.94,1.665,-800.0,0.0
2988,-3.932,0.041,-782.579,0.0
2989,-3.917,-1.382,-741.821,0.0
2990,-3.896,-2.475,-708.619,0.0
2991,-3.871,-3.25,-683.197,0.0
2992,-3.843,-4.059,-656.11,0.0
2993,-3.809,-5.204,-619.057,0.0
2994,-3.768,-6.672,-572.01,0.0
2995,-3.718,-8.273,-519.737,0.0
2996,-3.661,-9.679,-471.099,0.0
2997,-3.598,-10.677,-432.023,0.0
2998,-3.529,-11.29,-402.229,0.0
2999,-3.459,-11.451,-383.933,0.0
3000,-3.39,-11.022,-381.543,0.0
3001,-3.324,-10.065,-393.893,0.0
3002,-3.264,-8.771,-416.315,0.0
3003,-3.211,-7.273,-445.47,0.0
3004,-3.166,-5.641,-479.696,0.0
3005,-3.129,-3.925,-517.824,0.0
3006,-3.101,-2.215,-557.568,0.0
3007,-3.082,-0.596,-596.642,0.0
3008,-3.07,0.813,-631.574,0.0
3009,-3.064,2.105,-664.638,0.0
3010,-3.064,3.655,-705.882,0.0
3011,-3.076,5.502,-757.023,0.0
3012,-3.096,7.348,-800.0,0.0
3013,-3.124,8.978,-800.0,0.0
3014,-3.161,10.421,-800.0,0.0
3015,-3.205,11.712,-800.0,0.0
3016,-3.255,12.765,-800.0,0.0
3017,-3.31,13.632,-800.0,0.0
3018,-3.37,14.266,-800.0,0.0
3019,-3.431,14.472,-800.0,0.0
