#{"t_start": 1738843143.6598868, "env_id": "BicycleBalance-v0"}
1.0,16,23.69263
8.0,21,23.711635
-6.0,11,23.721166
1.0,14,23.734162
0.0,15,23.747749
3.0,20,23.764956
2.0,27,23.789955
-3.0,10,23.799956
-7.0,10,23.810955
-2.0,13,23.823956
-1.0,14,23.836613
-4.0,7,23.842613
9.0,24,23.862614
8.0,23,23.884615
-3.0,18,23.900344
-7.0,14,23.912923
4.0,27,23.935924
1.0,16,23.949475
3.0,16,23.962475
-8.0,13,23.973475
9.0,22,23.994474
-3.0,30,24.022995
-7.0,18,24.041436
10.0,21,24.06044
-1.0,10,24.069441
-6.0,7,24.07944
-9.0,12,24.089147
-4.0,27,24.112848
-2.0,23,24.132378
4.0,17,24.148378
-7.0,12,24.158378
2.0,15,24.172279
-4.0,11,24.185282
-4.0,7,24.19128
0.0,17,24.210669
-1.0,18,24.230058
-3.0,10,24.241057
-4.0,19,24.260752
-7.0,14,24.274752
4.0,15,24.291754
2.0,21,24.312976
-1.0,14,24.326977
16.0,31,24.357439
2.0,13,24.368439
1.0,12,24.380444
-5.0,14,24.396031
-1.0,14,24.40903
5.0,30,24.434032
-4.0,13,24.447031
-7.0,24,24.469919
0.0,21,24.493429
4.0,17,24.508672
15.0,26,24.533668
-2.0,11,24.543499
7.0,24,24.562493
-1.0,20,24.579496
-3.0,10,24.589499
2.0,13,24.603497
1.0,18,24.623495
-3.0,8,24.632494
-8.0,17,24.650103
1.0,16,24.667105
7.0,24,24.692105
0.0,11,24.704962
-5.0,12,24.716283
5.0,22,24.735287
-3.0,26,24.757289
-6.0,25,24.780305
2.0,13,24.793288
-6.0,7,24.803587
3.0,18,24.821586
-1.0,12,24.832586
-6.0,11,24.842604
-3.0,14,24.854586
-8.0,13,24.866587
3.0,14,24.879872
6.0,17,24.894728
-4.0,11,24.90673
4.0,19,24.92273
-2.0,9,24.93073
-3.0,18,24.946271
-8.0,11,24.955271
-5.0,8,24.962271
-4.0,19,24.977272
3.0,18,24.992271
6.0,19,25.010273
1.0,20,25.027272
8.0,19,25.044272
-4.0,7,25.049827
3.0,18,25.063818
-2.0,13,25.074812
-1.0,18,25.092024
3.0,20,25.113844
-1.0,14,25.130381
4.0,17,25.149383
1.0,12,25.160381
5.0,24,25.179382
10.0,23,25.199381
-1.0,16,25.214817
-9.0,12,25.224803
4.0,17,25.239803
1.0,16,25.252855
-8.0,13,25.264858
3.0,20,25.281037
-5.0,12,25.292032
-4.0,15,25.30504
-4.0,13,25.318037
6.0,29,25.344035
-2.0,9,25.352035
-2.0,15,25.365032
-5.0,18,26.341006
3.0,16,26.356006
11.0,24,26.379721
-9.0,16,26.39574
4.0,25,26.417722
2.0,23,26.437324
1.0,14,26.451326
-1.0,20,26.470605
0.0,11,26.481612
1.0,14,26.493616
11.0,34,26.522097
9.0,22,26.540097
0.0,21,26.559634
3.0,24,26.579638
6.0,21,26.597637
-5.0,12,26.609638
-6.0,17,26.626466
4.0,25,26.650466
0.0,13,26.662471
-3.0,18,26.679465
-8.0,21,26.698138
5.0,18,26.717568
-3.0,20,26.73557
-5.0,24,26.758768
3.0,20,26.775769
4.0,31,26.808105
-2.0,13,26.819109
-2.0,15,26.832108
-5.0,8,26.838108
-5.0,16,26.854108
4.0,17,26.868108
-5.0,12,26.879113
13.0,26,26.902091
2.0,17,26.918091
-4.0,17,26.932876
-2.0,17,26.947397
34.0,53,26.995399
3.0,16,27.011462
-5.0,16,27.025462
-8.0,17,27.041451
1.0,14,27.054452
-2.0,19,27.074082
-4.0,11,27.084495
-4.0,7,27.090495
4.0,15,27.104899
-6.0,11,27.114855
1.0,16,27.130404
8.0,31,27.161404
0.0,13,27.172403
9.0,20,27.190468
-1.0,16,27.204471
3.0,18,27.219398
1.0,14,27.232135
-3.0,12,27.243155
-3.0,18,27.258159
-11.0,12,27.272139
-7.0,20,27.290144
-8.0,19,27.307587
-1.0,12,27.317588
-5.0,18,27.33259
2.0,15,27.345587
-3.0,18,27.361005
-3.0,12,27.375336
7.0,34,27.413202
-7.0,8,27.422183
7.0,20,27.443184
-2.0,21,27.463186
0.0,15,27.479372
-1.0,16,27.496683
-6.0,19,27.513358
-4.0,9,27.520357
5.0,20,27.536952
1.0,14,27.549949
-3.0,12,27.562619
8.0,23,27.58662
18.0,41,27.624625
10.0,29,27.652621
-9.0,14,27.66462
-3.0,8,27.67462
-1.0,10,27.684619
2.0,13,27.697621
-3.0,16,27.711625
8.0,29,27.735361
-8.0,13,27.748358
-10.0,25,27.772358
0.0,13,27.785357
-3.0,14,27.796361
-2.0,29,27.824359
6.0,17,27.839626
6.0,19,27.855889
2.0,17,27.869887
7.0,20,27.88989
1.0,14,27.902888
3.0,18,27.917891
-4.0,11,27.928168
-9.0,14,27.94123
-8.0,27,27.96274
1.0,14,27.974742
8.0,21,27.995741
-2.0,25,28.018744
-4.0,13,28.032501
11.0,24,28.056406
2.0,15,28.069914
0.0,17,28.08923
-1.0,12,28.100079
3.0,20,28.117075
-3.0,10,28.125076
6.0,19,28.14161
-3.0,12,28.151679
-2.0,15,28.165612
0.0,13,28.176612
9.0,34,28.208848
12.0,33,29.208287
0.0,11,29.220287
11.0,24,29.243295
-6.0,25,29.267756
10.0,27,29.294756
-6.0,19,29.312756
3.0,14,29.327756
-11.0,22,29.345984
23.0,44,29.38664
4.0,55,29.438771
-11.0,14,29.450774
8.0,27,29.473773
-2.0,21,29.49577
13.0,30,29.526418
9.0,24,29.547051
-4.0,9,29.555053
3.0,28,29.579265
4.0,15,29.592277
3.0,16,29.607267
-7.0,16,29.622265
4.0,19,29.641811
-4.0,9,29.649824
-11.0,18,29.666326
4.0,15,29.678881
19.0,36,29.71139
3.0,16,29.729389
-2.0,11,29.739389
5.0,20,29.757389
-1.0,26,29.779405
6.0,23,29.801391
-1.0,14,29.814389
-4.0,15,29.826391
-12.0,21,29.848202
-13.0,28,29.874514
4.0,21,29.892919
2.0,15,29.904907
-4.0,13,29.916908
-4.0,9,29.924907
-1.0,12,29.936893
-4.0,9,29.946481
3.0,16,29.961477
2.0,13,29.973483
5.0,18,29.988485
2.0,23,30.009405
9.0,26,30.032503
5.0,18,30.048502
4.0,19,30.065502
-4.0,13,30.077172
1.0,28,30.101167
3.0,18,30.115172
-11.0,20,30.132735
1.0,28,30.159983
2.0,15,30.173984
-9.0,8,30.181822
0.0,17,30.197823
-1.0,24,30.218973
-5.0,20,30.234973
0.0,21,30.256973
-19.0,28,30.280972
1.0,14,30.294972
-3.0,16,30.307976
-6.0,13,30.318974
-14.0,27,30.340972
-3.0,36,30.374512
-1.0,16,30.388801
11.0,28,30.416799
-8.0,15,30.430799
-7.0,24,30.453799
-8.0,9,30.4608
5.0,26,30.485798
-5.0,10,30.494799
-23.0,38,30.530973
25.0,42,30.57912
10.0,25,30.603395
3.0,18,30.620392
-2.0,27,30.645279
-1.0,16,30.659805
4.0,19,30.675809
10.0,21,30.694031
-8.0,13,30.704922
-7.0,14,30.718432
-16.0,19,30.73403
6.0,31,30.766029
19.0,36,30.803026
5.0,24,30.826043
-2.0,21,30.842788
-1.0,16,30.858569
-2.0,17,30.87324
1.0,14,30.88824
-9.0,28,30.91224
-2.0,17,30.927431
3.0,18,30.942989
-6.0,21,30.965974
-5.0,18,30.985886
6.0,17,31.003886
2.0,13,31.015886
-3.0,10,31.025445
-3.0,26,31.047541
-7.0,16,31.060541
11.0,22,31.084544
-4.0,21,31.109542
5.0,20,32.092514
6.0,27,32.119519
7.0,28,32.144086
-3.0,12,32.155086
-3.0,14,32.16662
2.0,25,32.194593
1.0,14,32.208595
7.0,24,32.230725
-3.0,24,32.251869
0.0,13,32.26287
0.0,23,32.283868
2.0,23,32.307014
4.0,29,32.334958
5.0,18,32.35196
2.0,17,32.366962
4.0,15,32.380383
-5.0,22,32.40646
-5.0,34,32.436931
6.0,21,32.454928
-6.0,13,32.46755
6.0,19,32.484548
15.0,28,32.510567
6.0,19,32.528039
8.0,19,32.545032
-2.0,11,32.555032
-2.0,23,32.57405
2.0,23,32.594034
8.0,21,32.617034
2.0,15,32.630852
2.0,19,32.652114
0.0,25,32.674118
-3.0,10,32.683114
2.0,15,32.697114
8.0,27,32.72613
2.0,25,32.750115
-4.0,11,32.759876
7.0,18,32.77599
-4.0,23,32.793789
15.0,32,32.823857
-7.0,26,32.847809
-9.0,14,32.861798
2.0,21,32.879795
2.0,13,32.891795
13.0,26,32.917799
5.0,20,32.935797
15.0,30,32.966292
7.0,24,32.989958
2.0,15,33.001957
0.0,15,33.014481
14.0,29,33.044988
18.0,29,33.076374
-11.0,14,33.090375
11.0,32,33.124956
0.0,19,33.149471
4.0,15,33.164464
-4.0,9,33.171465
1.0,18,33.188465
-3.0,14,33.201463
17.0,30,33.231465
4.0,19,33.248464
-1.0,18,33.265466
-1.0,18,33.282723
1.0,38,33.318166
2.0,23,33.339169
-6.0,15,33.353167
-7.0,22,33.376166
2.0,13,33.387178
-2.0,13,33.398166
-8.0,25,33.419167
0.0,15,33.434999
-5.0,18,33.449597
-3.0,12,33.461168
6.0,21,33.480168
-11.0,14,33.492169
10.0,39,33.528054
1.0,14,33.544126
11.0,26,33.568123
-2.0,15,33.581589
-3.0,12,33.592589
-4.0,19,33.610986
-11.0,16,33.625986
6.0,33,33.662569
0.0,13,33.676298
5.0,18,33.695402
8.0,27,33.721417
4.0,17,33.742087
5.0,18,33.762089
-10.0,19,33.779414
3.0,18,33.797228
15.0,32,33.824833
4.0,17,33.842834
-6.0,17,33.857836
13.0,30,33.885533
-3.0,20,33.902677
7.0,22,33.921677
8.0,27,33.946245
-2.0,15,33.959241
-1.0,24,33.981241
-4.0,19,33.998242
-3.0,12,34.009242
-18.0,19,34.025244
5.0,20,35.014819
27.0,44,35.051819
15.0,34,35.08189
8.0,23,35.10389
-3.0,16,35.120214
-1.0,16,35.135797
0.0,19,35.153725
-14.0,19,35.171161
-7.0,30,35.20516
-3.0,26,35.230903
19.0,30,35.261901
6.0,35,35.2989
19.0,40,35.335076
-9.0,32,35.363703
-5.0,16,35.376703
5.0,16,35.393705
-9.0,18,35.409563
-13.0,22,35.429562
14.0,33,35.461562
9.0,36,35.49674
1.0,18,35.514813
18.0,31,35.543816
0.0,21,35.561811
-6.0,19,35.578455
3.0,58,35.636211
3.0,14,35.647212
-4.0,31,35.674214
19.0,50,35.721516
-2.0,31,35.75074
-4.0,9,35.757738
2.0,33,35.785075
-4.0,21,35.806077
-7.0,28,35.831074
3.0,16,35.845074
2.0,15,35.856495
-2.0,13,35.867333
7.0,20,35.885335
1.0,34,35.916334
9.0,28,35.945313
1.0,12,35.956308
-1.0,12,35.966308
-3.0,14,35.978308
8.0,25,36.001456
-4.0,15,36.013754
17.0,32,36.051095
1.0,16,36.064097
-8.0,25,36.084096
6.0,27,36.110785
-8.0,19,36.129311
6.0,19,36.148313
14.0,35,36.180078
-1.0,26,36.201079
2.0,17,36.21908
-1.0,34,36.251095
2.0,35,36.282076
-1.0,26,36.30806
6.0,31,36.335429
-2.0,17,36.35043
9.0,32,36.378429
12.0,29,36.403185
-1.0,24,36.428068
-4.0,23,36.448601
1.0,30,36.476609
2.0,19,36.49461
0.0,17,36.510609
8.0,25,36.536609
-11.0,30,36.56461
-6.0,29,36.590371
-4.0,13,36.602843
-5.0,20,36.623842
-4.0,13,36.634842
5.0,26,36.661844
-3.0,18,36.679842
-2.0,17,36.695843
15.0,34,36.730842
3.0,32,36.761781
-7.0,22,36.779481
-1.0,14,36.791482
-4.0,21,36.810221
3.0,18,36.832052
3.0,24,36.857393
-1.0,22,36.881391
-2.0,23,36.906392
-4.0,23,36.933644
-4.0,25,37.964948
4.0,15,37.978947
0.0,25,38.002949
18.0,37,38.034949
0.0,17,38.04995
13.0,28,38.076949
-5.0,28,38.101045
5.0,18,38.116046
-3.0,28,38.141129
0.0,31,38.171289
2.0,23,38.193661
0.0,13,38.205675
3.0,24,38.229947
-5.0,26,38.252946
-11.0,28,38.278946
2.0,25,38.301945
-2.0,11,38.311944
-3.0,8,38.318114
4.0,21,38.336663
-1.0,18,38.352663
6.0,35,38.386665
2.0,17,38.403662
-2.0,9,38.412663
6.0,19,38.429662
-6.0,19,38.445662
9.0,24,38.466663
-5.0,8,38.475663
14.0,31,38.503797
5.0,24,38.526401
-9.0,28,38.553437
15.0,26,38.583435
-2.0,11,38.595433
13.0,34,38.626435
5.0,32,38.652388
0.0,21,38.670969
2.0,19,38.689703
9.0,22,38.712704
3.0,16,38.726706
-4.0,21,38.745702
-2.0,13,38.755706
2.0,29,38.782215
-12.0,17,38.797364
7.0,22,38.81637
4.0,19,38.834366
5.0,40,38.871367
8.0,21,38.894367
8.0,29,38.920938
9.0,30,38.949493
1.0,38,38.984968
-2.0,21,39.002971
11.0,30,39.031644
16.0,31,39.060666
5.0,26,39.08187
10.0,21,39.103367
3.0,20,39.123366
-4.0,9,39.132631
0.0,21,39.151646
7.0,18,39.166639
-13.0,16,39.181644
-2.0,11,39.194629
0.0,23,39.218827
-2.0,17,39.234826
-9.0,22,39.256373
-3.0,12,39.265963
0.0,35,39.298961
-1.0,10,39.307961
-2.0,11,39.319695
1.0,24,39.341694
16.0,33,39.372177
4.0,19,39.391468
3.0,18,39.408466
-3.0,14,39.422466
10.0,25,39.44509
2.0,29,39.473094
7.0,34,39.504094
-3.0,12,39.516822
11.0,24,39.538821
2.0,35,39.572063
-5.0,12,39.583061
4.0,21,39.604839
-20.0,31,39.63384
3.0,16,39.649856
-1.0,20,39.667719
39.0,66,39.73293
16.0,39,39.76593
-11.0,30,39.792161
-8.0,17,39.809159
2.0,13,39.820107
7.0,28,39.843952
3.0,46,40.881661
37.0,64,40.944939
-12.0,57,40.996472
17.0,30,41.025475
1.0,14,41.041475
-2.0,27,41.065474
27.0,42,41.102332
6.0,35,41.135815
-2.0,13,41.149816
1.0,26,41.173819
4.0,25,41.196815
-6.0,31,41.223817
-2.0,27,41.250287
-1.0,20,41.267428
14.0,27,41.292426
-6.0,15,41.305423
-1.0,14,41.317422
0.0,13,41.329424
62.0,83,41.4147
14.0,43,41.458703
5.0,16,41.474766
-11.0,40,41.517857
-8.0,55,41.572855
14.0,43,41.612856
8.0,45,41.650592
13.0,28,41.679229
18.0,29,41.705231
-14.0,31,41.732244
36.0,53,41.78095
6.0,25,41.802956
7.0,22,41.821953
8.0,23,41.842955
0.0,37,41.878481
17.0,42,41.914397
3.0,38,41.946964
-12.0,15,41.959949
39.0,74,42.02795
27.0,42,42.063025
1.0,32,42.094029
12.0,25,42.115032
5.0,20,42.134348
2.0,17,42.151348
7.0,32,42.180351
8.0,21,42.199353
8.0,23,42.222349
14.0,41,42.257587
6.0,43,42.302586
-15.0,50,42.344587
2.0,19,42.360586
6.0,29,42.388406
-6.0,13,42.402407
18.0,31,42.431939
7.0,20,42.450937
-1.0,38,42.490975
2.0,15,42.50497
12.0,43,42.54527
2.0,19,42.564245
11.0,48,42.612239
4.0,23,42.634208
9.0,52,42.678206
-22.0,49,42.723421
0.0,21,42.74393
6.0,17,42.76111
-5.0,14,43.761979
9.0,46,43.802992
36.0,57,43.86167
1.0,12,43.872669
-9.0,42,43.908669
10.0,33,43.94174
-2.0,15,43.95725
23.0,40,43.992757
22.0,47,44.039348
2.0,27,44.064348
43.0,58,44.117168
0.0,31,44.146616
4.0,21,44.164841
39.0,58,44.215965
0.0,59,44.273923
18.0,65,44.330057
-7.0,18,44.347672
15.0,70,44.417668
4.0,23,44.439559
17.0,34,44.473558
34.0,53,44.518853
17.0,28,44.543854
36.0,55,44.594087
-2.0,27,44.619084
26.0,45,44.658697
66.0,113,44.758213
20.0,39,44.792354
-3.0,32,44.821354
3.0,14,44.834351
-1.0,18,44.853982
56.0,89,44.930208
-1.0,20,44.958053
18.0,47,45.003811
20.0,41,45.038811
17.0,34,45.06956
58.0,105,45.170094
32.0,93,45.256869
10.0,39,45.298875
2.0,17,45.312874
-8.0,27,45.336879
19.0,32,45.368081
10.0,21,45.388082
-5.0,22,45.409082
42.0,55,45.453716
8.0,25,45.477716
-5.0,14,45.490213
-12.0,17,45.509226
-14.0,29,45.532823
3.0,16,45.546824
-18.0,59,45.601738
-3.0,38,45.634739
-9.0,24,45.657745
52.0,75,46.714289
-2.0,11,46.725291
180.0,201,46.914547
33.0,64,46.971076
-12.0,29,46.99513
-9.0,58,47.046038
70.0,109,47.144321
-4.0,9,47.15206
-15.0,82,47.228743
24.0,39,47.265886
13.0,58,47.318015
18.0,29,47.346532
92.0,151,47.479798
16.0,57,47.533801
52.0,67,47.59853
404.0,479,48.041723
24.0,47,48.085822
121.0,180,48.258075
6.0,41,48.294076
18.0,35,48.323076
85.0,152,48.455175
20.0,31,48.487044
5.0,18,48.502229
-8.0,25,48.525228
18.0,73,49.55723
78.0,101,49.65297
126.0,211,49.85041
-1.0,10,49.858412
58.0,97,49.954392
-3.0,12,49.964392
112.0,171,50.120873
23.0,52,50.167277
6.0,41,50.203274
304.0,323,50.495711
18.0,31,50.52371
52.0,81,50.595401
52.0,75,50.66599
8.0,39,50.702987
148.0,205,50.889838
21.0,34,50.921839
56.0,97,51.008787
49.0,70,51.07976
-14.0,45,51.118003
227.0,276,51.367285
30.0,43,52.371651
73.0,88,52.448339
31.0,46,52.491996
29.0,118,52.605882
171.0,190,52.792991
148.0,165,52.940214
18.0,41,52.977958
-14.0,25,53.000723
216.0,259,53.243728
247.0,270,53.495119
-22.0,39,53.529125
-29.0,74,53.596476
93.0,124,53.710509
46.0,91,53.798373
44.0,61,53.85733
101.0,126,53.969316
384.0,399,55.31535
52.0,77,55.386353
343.0,378,55.732694
206.0,237,55.950539
227.0,266,56.191894
169.0,202,56.385854
37.0,66,56.44385
-10.0,43,56.487051
444.0,463,56.911326
41.0,86,56.993797
45.0,66,57.053241
223.0,246,58.230602
513.0,580,58.757203
1.0,14,58.77122
800.0,800,59.517527
194.0,263,59.763721
754.0,800,61.463775
-8.0,37,61.496773
172.0,219,61.707194
495.0,538,62.198276
503.0,532,62.680957
426.0,489,64.110474
790.0,800,64.85592
760.0,800,65.581994
34.0,75,65.657924
183.0,232,66.832957
325.0,366,67.167883
786.0,800,67.904823
414.0,487,68.367086
688.0,727,70.03354
794.0,800,73.382444
796.0,800,75.092027
798.0,800,75.836718
792.0,800,76.558238
794.0,800,78.316836
798.0,800,79.090545
792.0,800,80.855678
796.0,800,81.619036
800.0,800,82.343193
792.0,800,84.047244
794.0,800,84.787525
-5.0,8,84.794526
796.0,800,85.536682
792.0,800,87.252313
798.0,800,87.983533
788.0,800,89.67215
796.0,800,90.405828
794.0,800,91.140986
796.0,800,92.820999
800.0,800,93.568025
796.0,800,95.309433
800.0,800,96.014091
740.0,800,96.750103
788.0,800,98.508872
788.0,800,99.248813
796.0,800,101.017367
2.0,15,101.032702
796.0,800,101.757593
800.0,800,102.487264
800.0,800,104.225562
794.0,800,104.997851
798.0,800,106.703385
800.0,800,107.434411
798.0,800,108.157066
794.0,800,109.869864
800.0,800,110.590594
796.0,800,111.309775
798.0,800,113.011325
798.0,800,113.724741
800.0,800,115.422286
800.0,800,116.155766
798.0,800,116.889493
800.0,800,118.600716
800.0,800,119.347234
5.0,18,119.36324
800.0,800,121.085043
800.0,800,121.809567
798.0,800,122.571161
798.0,800,124.25573
786.0,800,124.995754
792.0,800,126.741555
798.0,800,127.525898
796.0,800,128.445533
798.0,800,130.440465
798.0,800,131.20366
794.0,800,131.980386
790.0,800,133.8829
792.0,800,134.734711
796.0,800,136.686265
790.0,800,137.538131
798.0,800,138.409222
794.0,800,140.371098
794.0,800,141.201903
798.0,800,143.113291
790.0,800,143.932416
796.0,800,148.008028
798.0,800,150.117819
798.0,800,151.038375
782.0,800,153.073025
362.0,455,153.551274
792.0,800,154.356612
798.0,800,156.192086
798.0,800,157.027128
800.0,800,157.858537
798.0,800,159.76897
798.0,800,160.608517
798.0,800,162.481879
784.0,800,163.304645
788.0,800,164.157227
796.0,800,166.011786
800.0,800,166.830694
798.0,800,167.640389
800.0,800,169.510925
800.0,800,170.382972
798.0,800,172.288556
798.0,800,173.133964
798.0,800,173.977388
798.0,800,175.897127
792.0,800,176.760722
790.0,800,178.87643
798.0,800,179.730755
794.0,800,180.590279
800.0,800,182.594216
796.0,800,183.459507
796.0,800,185.408921
800.0,800,186.226576
794.0,800,187.158082
798.0,800,189.115307
798.0,800,189.947414
800.0,800,191.808704
798.0,800,192.626697
796.0,800,193.471254
798.0,800,195.328673
800.0,800,196.152689
800.0,800,196.958757
798.0,800,198.820167
800.0,800,199.632632
766.0,800,201.530279
798.0,800,202.393565
798.0,800,203.222762
780.0,800,205.166482
794.0,800,206.007221
800.0,800,207.999267
796.0,800,208.817028
800.0,800,209.615255
800.0,800,211.512699
798.0,800,212.37322
798.0,800,214.58138
798.0,800,215.429812
792.0,800,216.245199
800.0,800,218.177544
800.0,800,218.994428
790.0,800,219.803613
798.0,800,221.70772
800.0,800,222.550607
792.0,800,224.421164
800.0,800,225.247377
798.0,800,226.081985
796.0,800,230.89954
798.0,800,231.705842
792.0,800,233.570637
798.0,800,234.390111
798.0,800,235.210483
800.0,800,237.104719
798.0,800,237.936464
796.0,800,239.790391
798.0,800,240.610353
800.0,800,241.430833
794.0,800,243.279574
796.0,800,244.081592
790.0,800,245.896445
800.0,800,246.713442
798.0,800,247.52778
794.0,800,249.392166
800.0,800,250.225085
800.0,800,251.056017
800.0,800,252.873291
796.0,800,253.707319
800.0,800,255.589469
800.0,800,256.415808
798.0,800,257.233819
800.0,800,259.090381
800.0,800,259.910189
800.0,800,261.769983
800.0,800,262.593546
800.0,800,263.420969
800.0,800,265.279473
794.0,800,266.088408
800.0,800,267.961835
798.0,800,268.778612
798.0,800,269.582721
800.0,800,271.412877
800.0,800,272.322545
800.0,800,274.165173
798.0,800,274.968668
798.0,800,275.773126
800.0,800,277.648347
800.0,800,278.503607
798.0,800,279.3407
798.0,800,281.266335
800.0,800,282.090955
800.0,800,283.992572
800.0,800,284.82704
800.0,800,285.653807
800.0,800,287.492329
798.0,800,288.296496
800.0,800,290.151492
800.0,800,290.972567
800.0,800,291.785448
800.0,800,293.622665
800.0,800,294.444761
800.0,800,296.297565
798.0,800,297.113744
798.0,800,297.948047
800.0,800,299.827349
800.0,800,300.668628
800.0,800,301.476543
800.0,800,303.344926
800.0,800,304.181337
796.0,800,306.048849
798.0,800,306.861498
800.0,800,310.638698
796.0,800,312.518234
800.0,800,313.335842
800.0,800,315.21907
800.0,800,316.031836
800.0,800,316.852448
800.0,800,318.856813
800.0,800,319.665274
800.0,800,321.57667
800.0,800,322.43189
800.0,800,323.245616
800.0,800,325.159682
800.0,800,325.984759
800.0,800,327.920162
800.0,800,328.748085
800.0,800,329.576187
800.0,800,331.445749
800.0,800,332.271744
800.0,800,333.091252
800.0,800,334.982263
800.0,800,335.79527
800.0,800,337.661536
800.0,800,338.516017
800.0,800,339.331709
800.0,800,341.244316
800.0,800,342.245894
800.0,800,344.188708
800.0,800,345.040236
800.0,800,345.899106
800.0,800,347.875167
800.0,800,348.781811
800.0,800,350.96972
800.0,800,351.875114
798.0,800,352.687985
800.0,800,354.544178
800.0,800,355.337786
800.0,800,357.084801
800.0,800,357.81895
800.0,800,358.552893
796.0,800,360.299535
800.0,800,361.035031
800.0,800,361.806069
800.0,800,363.645905
800.0,800,364.455358
800.0,800,366.448922
800.0,800,367.348609
800.0,800,368.168792
800.0,800,370.158264
800.0,800,371.043583
798.0,800,372.893046
800.0,800,373.619505
800.0,800,374.41244
800.0,800,376.274817
794.0,800,377.130346
800.0,800,378.87998
800.0,800,379.67023
800.0,800,380.488402
800.0,800,382.54409
800.0,800,383.352674
800.0,800,384.175185
800.0,800,386.189296
800.0,800,387.143842
800.0,800,391.748187
800.0,800,392.532078
800.0,800,393.315915
800.0,800,395.235931
800.0,800,396.030207
800.0,800,397.853864
800.0,800,398.663521
800.0,800,399.412998
800.0,800,401.239795
798.0,800,401.992054
800.0,800,403.772965
800.0,800,404.504492
800.0,800,405.243027
800.0,800,407.036432
800.0,800,407.797256
