#{"t_start": 1736919827.828591, "env_id": "BicycleBalance-v0"}
-3.688186,21,18.167372
-11.831012,13,18.180367
-14.522241,21,18.199373
-11.326518,22,18.224445
-11.846017,16,18.238647
1.985957,28,18.262645
-1.126922,25,18.282646
-12.036618,18,18.296645
-8.407772,18,18.312645
-7.097354,14,18.328645
-2.433014,19,18.344652
-9.06055,9,18.352652
-5.056118,11,18.362645
-7.99878,14,18.373645
-4.062391,11,18.382647
-7.781394,11,18.392876
-14.331675,17,18.407876
-5.392992,12,18.419391
-1.881212,25,18.439883
-10.158492,7,18.446959
-5.769334,17,18.464174
-6.206461,10,18.473485
-5.45296,20,18.49338
11.243945,36,18.529024
-5.05597,12,18.540025
-8.698405,11,18.55003
-12.22484,14,18.564029
-8.772271,14,18.577027
-0.725187,21,18.594793
-6.443941,12,18.604861
-5.73583,19,18.619861
-8.598378,12,18.631862
-6.556355,16,18.644861
-1.128186,20,18.661859
-4.334342,15,18.674857
-6.184218,16,18.687857
-7.605042,16,18.70086
-7.009138,9,18.707859
-2.175569,22,18.727858
-11.243922,20,18.74386
-2.406472,15,18.757858
-7.193334,15,18.769858
-4.321961,12,18.780859
-12.23079,11,18.791394
-1.989403,16,18.805393
-11.810057,16,18.818397
-5.853874,18,18.837393
-6.574248,14,18.851393
-5.040879,16,18.867393
-4.039433,14,18.879875
-10.058309,9,18.889018
-10.266629,20,18.907398
-6.725847,15,18.919401
-5.451783,11,18.928401
-2.771634,16,18.942399
-5.788924,17,18.957398
-6.472844,13,18.967398
11.345682,42,19.000398
-6.828086,11,19.010398
-8.28994,23,19.028398
-8.377576,10,19.039398
-7.881866,12,19.048397
-8.419359,16,19.0614
-8.81858,11,19.070402
-9.260153,12,19.080402
-5.573518,10,19.997754
-6.215017,16,20.01375
-8.948786,12,20.026754
-3.946139,14,20.041753
-7.767268,16,20.054749
-4.32082,35,20.085774
-3.971674,14,20.099753
-6.311991,11,20.107753
-11.251482,12,20.117752
-2.835515,21,20.137324
-10.491897,19,20.153371
-4.400341,14,20.169318
-9.409881,9,20.178324
-9.121589,16,20.19332
-7.818343,24,20.212319
-4.265646,15,20.226318
-7.073494,7,20.232318
-7.401606,9,20.240823
-5.670626,49,20.287948
-6.825666,12,20.299949
-4.395835,16,20.313897
-10.594046,11,20.323289
-3.712659,19,20.342289
-4.833642,20,20.359287
2.92982,22,20.381849
-6.335736,15,20.395836
-6.162648,10,20.406557
-4.99393,12,20.417555
-8.143514,17,20.435366
-7.790563,8,20.44288
-7.482163,14,20.457114
-9.837723,11,20.467115
3.177102,26,20.490669
-7.572843,14,20.504739
-11.201314,15,20.518669
-6.133119,13,20.529669
-6.291221,11,20.540665
-10.140756,11,20.550663
-3.85861,20,20.571665
-6.679721,12,20.584677
-9.230855,10,20.593668
-9.454183,13,20.604665
-2.816249,15,20.618668
-5.018583,13,20.629663
-2.844264,16,20.643664
-1.984697,24,20.664089
-9.886684,10,20.674098
-7.492908,12,20.686084
-3.196431,16,20.700086
-2.054165,19,20.718085
-3.101811,24,20.741084
-4.753103,16,20.755089
-3.70032,20,20.772704
-10.323421,14,20.790727
-7.492702,14,20.805727
-3.445512,17,20.821728
-6.091827,19,20.837728
4.07132,23,20.856728
0.268919,20,20.872726
3.911695,26,20.898725
-4.800797,12,20.910175
-6.397705,12,20.921305
-2.657399,23,20.939306
-12.180562,14,20.950319
-6.349069,16,20.964307
-10.547322,9,20.973323
-4.758005,16,20.989385
-10.074672,18,21.003304
-7.33444,9,21.011306
-3.836094,20,21.030307
-6.19591,10,21.038306
-8.975532,17,21.056305
-9.536793,9,21.064306
-9.702403,14,21.077358
-3.508733,14,21.093303
-6.649809,26,21.118305
-4.887269,15,21.131304
-13.525777,15,21.145286
-7.492305,15,21.160281
-0.860014,19,21.178282
-1.013714,20,21.197282
-11.008462,17,21.211282
-9.627055,13,21.224283
-8.18658,12,21.23428
-0.798753,21,21.253106
-9.280688,13,21.264194
-3.850558,18,21.278193
0.730339,25,21.305193
-9.590525,14,21.317192
-10.262868,12,21.329198
-5.311229,10,21.338203
-4.910741,11,21.349213
-3.514529,18,21.363192
-7.490886,7,21.369192
-7.544892,19,21.385192
-5.251202,13,21.396196
-8.819128,11,21.407196
-1.648871,17,21.422195
-5.937916,17,21.439198
-7.93697,10,21.449198
-7.568848,20,21.467901
-9.214916,7,21.473991
-9.451991,14,21.488609
-5.890831,29,21.518468
-7.859557,11,21.528108
-7.293091,10,21.538057
-6.677949,22,21.5613
-7.524977,13,21.574295
-3.835712,17,21.590345
-7.387142,21,21.611296
-12.15366,13,21.623297
-8.304867,13,21.636309
-5.625463,17,21.650299
-10.407319,13,21.662295
-7.104635,10,21.672316
-6.571123,29,21.699293
-5.697762,15,21.716295
-9.32205,9,21.725296
-3.479569,18,21.743296
-10.164965,13,21.755346
0.487405,32,21.784826
-8.40475,13,21.797831
-13.098964,18,21.81583
-5.320773,15,21.827832
-4.333214,10,21.837834
-6.338815,13,21.850834
-6.614767,21,21.870913
-9.155562,15,21.885831
-8.315608,12,21.896831
-0.474784,32,22.867764
-2.644859,14,22.879763
-3.417908,23,22.900761
-10.805254,11,22.909764
-7.439019,14,22.922765
-8.050464,11,22.932765
-8.336128,13,22.946761
-6.511464,17,22.964765
-7.006495,10,22.972435
-8.555031,13,22.984723
-7.028595,14,22.99672
-8.650911,16,23.008722
-5.766757,14,23.019723
-5.969719,14,23.031721
-10.956051,14,23.044718
-4.27964,12,23.054718
-5.474807,15,23.066723
-6.515977,7,23.072721
-7.016591,7,23.079724
-7.774013,13,23.092721
-6.652635,17,23.108719
-5.716649,12,23.125721
-5.038724,13,23.147775
-4.580687,14,23.168884
-5.566792,10,23.179884
-5.672065,10,23.188883
-3.45985,15,23.200882
-8.314817,15,23.212883
-8.421167,16,23.225882
-6.465877,13,23.236882
-2.959005,17,23.254884
-11.638524,10,23.263887
-6.918575,11,23.274886
-12.305035,17,23.290362
-8.316535,10,23.299876
-1.347102,20,23.31732
-5.491077,14,23.329576
-13.899682,15,23.343703
-2.471731,19,23.363701
-8.660677,10,23.374192
-7.675264,15,23.389194
-7.728223,17,23.405847
-6.73117,11,23.416847
-7.756027,15,23.433085
-7.755121,10,23.441084
-2.47968,21,23.46109
-2.8194,17,23.475084
-6.019727,17,23.490086
-2.031354,14,23.501084
-8.434675,10,23.510087
-8.504171,12,23.520084
-7.551459,10,23.528085
-4.405619,12,23.538087
-8.247719,12,23.5481
-9.257335,14,23.561086
-8.400788,11,23.570084
-5.797813,17,23.584089
11.882578,39,23.616222
-4.237491,15,23.628221
-4.36047,15,23.64022
-2.108166,15,23.653231
-7.228439,11,23.664222
-6.770734,13,23.67422
-12.897792,14,23.68722
-10.690689,9,23.696221
-2.004112,22,23.717221
-7.691732,11,23.726219
-1.887339,15,23.738219
-3.533351,15,23.750219
-7.080574,11,23.759219
0.130489,28,23.784793
-9.237141,9,23.792789
-8.682445,17,23.807789
-10.249654,11,23.817791
-7.757097,12,23.828787
-4.584197,19,23.845788
-5.313898,11,23.856788
-4.189748,14,23.870789
-9.63375,19,23.889789
-4.3586,15,23.904788
-6.816972,11,23.914436
-8.572339,11,23.924496
-6.311842,12,23.936827
-6.474667,15,23.952826
-5.265418,16,23.972827
-6.112281,13,23.98483
-8.248527,14,23.998829
-7.19826,11,24.007842
-6.730785,12,24.019827
-5.098581,15,24.033837
-4.431515,12,24.044651
-8.153061,21,24.06759
-6.470436,15,24.081155
-9.254993,10,24.090155
-6.071363,15,24.102153
0.24602,23,24.123153
-7.193887,13,24.136693
-8.282936,12,24.145691
-8.31219,17,24.160707
-11.071763,18,24.177693
-6.972329,11,24.18669
-7.408958,9,24.193687
-6.329696,12,24.203691
-13.08069,17,24.218689
-8.163298,12,24.228688
-9.37591,13,24.238688
-4.346291,16,24.251689
-7.954478,9,24.258691
-7.887823,15,24.272688
-2.839762,15,24.287688
-5.345256,16,24.301689
-11.717066,16,24.31701
-6.618075,9,24.325012
-8.452859,9,24.333025
-4.198152,20,24.352011
-14.780347,16,24.36701
-1.745943,20,24.38701
-8.735184,13,24.399012
-5.088807,16,24.414013
-10.209871,9,24.422012
-7.64788,17,24.438011
-5.414849,16,24.453012
-6.80512,10,24.463013
4.688843,29,24.490012
-4.968479,11,24.500013
-4.775311,12,24.512014
-6.087901,13,24.522015
0.068404,20,24.540014
-1.521012,17,24.556438
-2.780573,19,24.575858
-6.868009,9,24.584858
-8.658263,12,24.59586
-9.32609,17,24.61086
-11.500153,8,24.617863
-7.557198,16,24.63186
-6.631896,9,24.639859
-4.936668,13,24.650858
-7.59288,12,24.660858
-4.220443,18,24.676859
-5.568191,22,24.697859
-16.115421,28,24.722858
-8.107589,10,24.73386
-8.678717,18,25.65864
-6.718876,13,25.671645
-10.432316,12,25.68364
-6.936242,7,25.69114
-1.330755,18,25.706339
-10.497981,8,25.715335
-9.313805,11,25.724335
-4.818404,21,25.743338
-1.562065,20,25.764335
-7.452521,17,25.781349
-6.858554,17,25.796891
-2.349971,15,25.81089
-3.476742,17,25.826905
-1.254924,19,25.84289
-5.547542,10,25.85189
-5.662489,16,25.866892
-10.310467,10,25.873892
-10.743552,15,25.887893
-10.614208,14,25.900892
-9.350464,17,25.918893
-7.336897,19,25.934892
-8.513217,15,25.94789
-8.772177,24,25.968894
-3.396765,18,25.982894
-2.032611,21,25.999893
-4.157896,13,26.009895
-11.884535,15,26.024911
-5.555271,15,26.037892
1.880487,26,26.062894
-5.633004,15,26.074911
-5.605207,13,26.084891
-5.385062,23,26.105894
11.191533,35,26.137475
-5.249024,15,26.149473
-8.190131,20,26.167472
-9.26816,28,26.191472
-5.645532,21,26.207474
-7.376858,11,26.216473
-0.589126,17,26.233489
-9.324746,9,26.240477
-4.516104,19,26.257471
-3.645606,20,26.274375
-4.964077,17,26.289362
-3.640108,14,26.301766
-8.542076,17,26.316766
-7.382859,11,26.325766
-6.735019,22,26.348768
-2.210445,13,26.359766
-5.648078,19,26.377769
-10.54274,10,26.385768
-6.531749,16,26.399767
-2.624504,16,26.413767
-3.42276,19,26.433768
-7.952509,9,26.440771
-5.171353,16,26.455767
-1.19433,20,26.47477
-10.154714,14,26.487771
-7.261441,15,26.500768
-7.291109,20,26.518769
2.390829,32,26.548772
-1.881179,19,26.565767
-8.10892,29,26.590767
-3.036278,14,26.603768
-7.629746,10,26.612773
-8.037677,10,26.620768
-9.836199,14,26.632778
-3.127362,15,26.649767
-7.001742,12,26.658769
4.26196,24,26.682237
0.392325,19,26.69924
-7.029446,24,26.721238
-0.145695,18,26.741935
-3.943014,16,26.756221
-7.303577,14,26.769779
-1.868533,20,26.800453
-10.092154,10,26.812454
-6.008263,11,26.826453
-6.039207,20,26.850452
-8.958808,9,26.859452
-8.536549,8,26.867454
-5.704614,14,26.882454
-7.199312,14,26.894453
-7.346677,20,26.914455
-5.328695,16,26.929454
-6.542032,12,26.947452
-4.889295,15,26.972454
-8.952136,20,26.994452
-5.356325,11,27.007453
-5.100579,21,27.028452
-4.738838,12,27.041453
-2.537366,22,27.064133
-11.687266,19,27.081767
-6.310718,9,27.089825
-3.975993,17,27.108103
-8.640784,10,27.117101
-5.993298,19,27.136636
-3.998802,19,27.157641
-4.726268,10,27.16664
-6.087451,15,27.179641
-5.440057,20,27.198136
-5.429778,10,27.206135
-5.42522,14,27.218147
-7.183728,14,27.230643
-9.641234,21,27.247177
-4.977255,12,27.259177
-8.991303,13,27.271177
-0.250072,19,27.288195
-3.697811,21,27.305178
-4.939278,18,27.319175
-7.173443,20,27.336177
-5.251939,12,27.348179
-10.787875,13,27.363179
-5.637434,18,27.379177
-10.062544,19,27.394179
-12.180171,13,27.40518
-7.268366,10,27.413181
-10.409016,10,27.422181
-7.673227,11,27.432182
-7.854512,13,27.44219
-5.575701,14,27.454181
-3.431341,16,27.469347
-3.528836,26,27.492215
-5.951626,12,27.502214
-6.341732,11,27.513214
-7.237791,9,27.521231
-6.358128,11,27.531233
-9.1947,22,27.549216
-6.6878,14,27.560217
-12.582771,12,28.466348
-4.384859,16,28.479352
-8.558321,11,28.48735
-8.878177,19,28.508347
-0.473591,21,28.527348
-7.736143,11,28.536473
-6.630896,14,28.548477
0.485739,24,28.56746
-7.564374,10,28.575458
-6.58058,17,28.58946
-8.618536,10,28.600458
-7.639922,14,28.611458
-9.189885,18,28.626458
-5.174943,12,28.638462
-7.6093,15,28.651464
-3.989237,13,28.66146
-4.23132,13,28.672462
-7.824798,15,28.685461
-5.328917,11,28.698465
-8.510417,10,28.707464
-2.146858,19,28.723462
-9.070911,8,28.731458
-7.56839,11,28.73946
-5.864464,15,28.753459
-4.536549,13,28.764459
-5.305802,13,28.776462
-7.81873,8,28.783997
-9.015144,11,28.794995
-7.065215,9,28.804996
-8.616122,11,28.815995
-8.548738,9,28.821995
-7.933255,19,28.838996
-8.44707,12,28.85101
-0.706514,19,28.867994
-5.171248,13,28.880996
-5.620892,20,28.897996
-9.346875,15,28.914997
-5.474122,12,28.924013
-6.805147,13,28.935993
-7.5535,9,28.943993
-4.78896,17,28.956993
-6.960157,10,28.965994
-4.594153,16,28.980998
-7.26255,10,28.989994
-6.546253,8,28.997996
-4.960451,16,29.015996
-9.055665,9,29.024994
-12.363353,14,29.038319
-0.474597,24,29.059814
-4.780756,13,29.071014
-7.547314,22,29.09252
-2.819274,14,29.10852
-3.025755,17,29.121522
-4.69481,16,29.136052
-3.948783,19,29.152051
-4.88724,12,29.163064
-9.96882,18,29.177056
-2.749184,19,29.193057
-4.142692,16,29.206056
-2.499308,16,29.222051
-3.746474,20,29.240065
0.487554,20,29.257053
-7.151795,16,29.272053
-7.578604,14,29.283058
-8.429351,9,29.291052
-4.822971,16,29.304051
-5.28335,14,29.318052
-7.034337,15,29.330053
-6.895408,11,29.340058
-6.604596,16,29.353053
-5.457825,17,29.367052
-6.878653,10,29.377072
1.849965,25,29.399052
-6.984062,11,29.407051
-7.966908,11,29.418054
-3.639598,21,29.435946
-2.825778,20,29.452457
-1.637709,22,29.472842
-9.28265,13,29.483842
-3.975286,15,29.495846
-5.077841,12,29.506846
-9.014629,12,29.520841
-10.26119,18,29.537846
-6.50187,17,29.555004
-6.702957,9,29.564009
-8.497705,10,29.573005
-2.114465,15,29.586057
-4.770817,12,29.597004
-8.678113,8,29.605004
-0.542087,21,29.626004
-6.122994,13,29.640003
-2.179949,22,29.660003
-6.519731,10,29.668003
-4.234721,16,29.680002
-4.071344,15,29.691003
-6.989469,16,29.704003
-9.886242,16,29.718576
-7.413568,12,29.731578
-9.401383,8,29.737577
-6.949549,13,29.748577
-2.201703,20,29.765577
-6.844731,17,29.78058
-3.402468,13,29.792137
-7.929954,12,29.801136
-7.204678,15,29.814133
-4.129893,25,29.838137
-8.686272,8,29.845139
-3.234095,15,29.858136
-6.250327,9,29.866132
-6.64284,7,29.872132
-2.787762,17,29.886136
-4.871454,14,29.897135
-4.374026,14,29.908132
-6.712492,10,29.916134
-6.740589,15,29.930136
-5.658708,12,29.941138
-3.365863,17,29.957134
-5.933551,11,29.966135
-8.390025,9,29.973132
-8.753124,17,29.988132
1.818487,21,30.008133
-9.691818,17,30.022131
-7.824115,10,30.033133
-6.594399,10,30.042132
-9.288359,15,30.055135
-6.567399,12,30.066134
-5.085011,16,30.080132
-5.337611,22,30.099136
-9.209588,8,30.106139
-5.636889,14,30.118135
-8.798272,7,30.124134
-0.855564,22,30.145725
-3.997242,16,30.159988
-2.419181,26,30.185299
-7.345469,11,30.197297
-7.179259,21,30.217299
-8.821841,12,30.227296
-6.660385,11,30.239611
-10.359001,8,30.247054
-8.627296,18,30.263427
-11.152251,14,30.278991
-6.702271,12,30.289991
-8.739958,12,30.301737
-4.245028,18,31.213935
-7.503669,15,31.228933
-5.521674,12,31.239934
-0.501862,21,31.257938
0.100393,19,31.279937
-8.618427,21,31.299945
-7.824604,11,31.309936
-7.332346,12,31.321935
-7.688234,12,31.333932
-6.2902,19,31.348932
-12.743134,18,31.363933
-6.600818,20,31.382932
-5.092292,22,31.400933
-6.66852,12,31.409932
-0.350095,17,31.426933
-7.96446,9,31.433932
-8.108015,9,31.441932
-5.386125,12,31.452932
-8.426243,13,31.464932
-9.060348,11,31.478315
-3.522827,16,31.490314
-5.877016,12,31.503315
-6.745526,13,31.513314
-6.579679,11,31.523319
-6.175424,7,31.529319
-0.335061,19,31.545314
-2.872979,15,31.561314
-3.890546,20,31.580314
-9.097038,10,31.588315
-5.289795,12,31.597315
-1.249747,15,31.610313
-8.365375,14,31.624313
2.653297,23,31.642313
-9.887476,12,31.653313
-5.711247,11,31.661313
-4.335195,12,31.671313
-5.223423,16,31.687313
-4.219288,15,31.698313
-2.88162,16,31.711314
-5.703359,14,31.722316
-7.305895,15,31.735316
-8.748569,11,31.744314
4.958806,24,31.767316
-3.274881,19,31.785858
-1.352041,18,31.800858
-8.726746,12,31.811859
-4.929112,15,31.825858
1.155576,21,31.843858
-10.027598,12,31.854858
-4.075509,13,31.866856
-5.377055,13,31.876862
-7.834764,11,31.887872
-2.15903,24,31.90786
-7.30807,14,31.918856
-4.403464,15,31.930858
-10.006777,9,31.937858
-9.730903,18,31.952858
-9.400057,21,31.969857
-3.620784,13,31.979858
-7.916381,22,31.999859
-12.907606,18,32.014875
-4.913362,12,32.02386
-5.45594,13,32.034856
-5.459111,16,32.047856
-6.607632,9,32.055856
0.711468,23,32.073862
-8.435326,9,32.08086
-2.678329,14,32.095875
-8.647314,17,32.109856
-7.562396,11,32.120856
-5.569424,18,32.136403
-2.06837,19,32.151402
-5.058696,13,32.161418
-6.011374,9,32.17042
-5.000687,19,32.189401
-8.116181,9,32.197402
-3.921039,13,32.209405
-8.491972,14,32.222955
-5.063073,11,32.237162
-6.046406,8,32.244163
-10.546253,15,32.256164
-3.443834,12,32.266177
-5.947611,19,32.28116
-9.190447,9,32.289163
-6.301451,18,32.305668
-0.685892,23,32.327656
-8.025648,8,32.335657
-4.778145,21,32.359657
-4.442614,15,32.373653
-7.057203,16,32.387652
-6.285152,14,32.404656
2.558955,26,32.426654
-2.966615,15,32.442654
-7.269507,15,32.456657
1.708002,19,32.471655
-7.85777,11,32.481827
-7.311655,20,32.500955
-5.145448,15,32.513954
-6.249708,17,32.527958
-4.160398,15,32.540949
-9.20959,10,32.548952
-9.657738,16,32.561949
-5.982851,12,32.571951
-8.426431,10,32.580967
-9.331832,9,32.589962
-3.775636,22,32.611951
-0.858283,15,32.62495
-8.282961,19,32.64095
-5.782975,15,32.652952
-3.521879,23,32.67295
-5.230722,14,32.683949
-6.33763,9,32.690949
-4.077212,14,32.704951
-8.090254,10,32.71295
-2.60943,19,32.727951
-8.502763,19,32.744951
-3.054476,18,32.760951
-6.114596,15,32.774952
-9.353897,14,32.787475
-2.943524,17,32.802475
-6.798381,7,32.811475
-2.651542,22,32.831476
-5.466258,11,32.843477
-6.79425,14,32.855475
-2.410083,14,32.865474
-5.926304,21,32.882475
-10.176252,12,32.893479
-7.27714,16,32.911479
4.011207,26,32.934479
-5.147343,11,32.94348
-3.909871,23,32.965475
-6.050401,12,32.975479
-4.207207,13,32.986478
-5.216771,15,32.998491
-7.528228,18,33.016475
-9.283827,19,33.939425
-4.131908,28,33.963426
-5.574733,11,33.974426
-2.1261,15,33.987425
-1.061235,26,34.009425
-8.334325,10,34.017423
-5.287325,14,34.031426
-4.595626,19,34.049424
-10.802221,9,34.059424
-2.125216,17,34.073428
-8.471533,14,34.085427
-7.915326,15,34.096429
-4.697723,22,34.114445
5.344087,27,34.141954
-6.51356,13,34.152956
-4.25524,16,34.166954
-5.43207,14,34.178962
-3.150782,24,34.198955
-3.991354,27,34.221958
-6.530423,18,34.236954
-1.842956,28,34.263954
-6.258189,22,34.283961
-6.063198,18,34.299445
-8.336425,10,34.308445
-3.681004,18,34.326932
-6.021084,11,34.336934
-5.958179,15,34.352937
-7.734742,14,34.364934
-8.580752,21,34.384932
-3.644767,17,34.398934
-11.212489,13,34.408934
-8.3271,9,34.416934
-6.431828,16,34.430935
-7.645548,23,34.450934
-12.438456,18,34.466783
-7.980347,12,34.477775
-8.496215,20,34.495782
-9.464152,9,34.502778
-7.764891,21,34.522997
-8.666477,14,34.534999
-11.86762,18,34.552
-4.792782,17,34.566999
-8.80641,14,34.579
-7.075117,7,34.584014
-6.181711,13,34.594997
-6.047444,14,34.605999
-8.345588,10,34.614999
-4.936867,15,34.630997
-8.831315,18,34.648001
-7.897246,9,34.659998
-7.110388,13,34.671997
-4.819675,24,34.694
-6.919216,13,34.707999
-9.956209,13,34.723333
0.039363,25,34.746333
-2.541496,26,34.770341
-4.875102,20,34.787873
-8.780469,12,34.798885
-0.573051,29,34.82387
-5.017579,11,34.83387
-4.873117,12,34.843874
-3.32156,21,34.863872
-0.468993,27,34.889873
-7.143026,14,34.901874
-5.888373,9,34.909872
-12.994819,17,34.923876
-6.81319,15,34.935873
-6.385947,15,34.95042
0.03238,23,34.975592
-7.706393,15,34.987592
-7.816817,12,34.997594
-1.571467,15,35.012596
-9.167866,16,35.026595
-12.37369,14,35.037598
-4.016069,13,35.048609
-6.371499,14,35.059614
-5.632541,20,35.078594
-4.658915,20,35.096595
-2.86339,22,35.116592
-5.382941,18,35.134593
-7.263858,15,35.149644
-4.822596,15,35.165643
-8.077438,16,35.181643
-8.852032,17,35.196644
-9.589166,11,35.207644
-4.725171,17,35.222648
-0.034529,18,35.237173
-8.169463,12,35.24727
-5.933103,20,35.26327
-1.27248,19,35.281272
-6.671749,13,35.29227
-4.35482,25,35.31427
-4.674,19,35.32927
-7.49807,12,35.33927
1.324644,21,35.356273
-3.648967,19,35.371275
-3.958857,24,35.397271
-4.022613,15,35.41127
0.940613,28,35.43627
-8.276058,10,35.446885
-12.020877,15,35.458885
-8.949667,20,35.477885
-1.590644,21,35.495886
-6.549954,11,35.506887
-3.875701,12,35.517902
-7.235851,17,35.532899
-6.976042,12,35.542888
0.815657,20,35.558885
-3.773785,16,35.572892
-2.936206,17,35.589889
-0.979915,17,35.604885
-4.012958,15,35.618888
-3.581684,15,35.633888
-3.982621,21,35.654936
-4.177328,18,35.672884
-5.008928,13,35.687891
-6.613796,8,35.694888
-8.27219,7,35.700889
-2.40856,21,35.720885
-5.803154,13,35.733938
-6.464311,15,35.750887
-1.174979,18,35.770887
-6.425448,11,35.779885
-8.140467,15,35.79842
12.998677,32,36.748109
-9.137762,9,36.757108
-13.12953,16,36.771109
-6.498924,25,36.792771
-6.385507,10,36.80077
-10.907694,12,36.811769
-3.447474,17,36.829767
-5.649604,13,36.843768
-5.204874,11,36.852767
-6.684617,11,36.862769
-4.90876,17,36.878769
-5.346834,20,36.89777
-5.205801,11,36.90778
-7.0184,21,36.932768
-6.18315,9,36.941767
-3.473173,18,36.959837
-13.179534,20,36.979837
-3.388124,20,36.998839
-2.595361,18,37.014838
-10.020518,19,37.034837
-7.574057,12,37.044841
-4.99048,21,37.062842
-9.7837,17,37.076837
-3.439725,16,37.089839
-6.827031,15,37.101835
-1.599892,32,37.131842
-9.372647,19,37.149379
-5.981032,9,37.158379
-6.852509,19,37.174382
-5.354998,19,37.190381
1.31789,18,37.205379
-8.038691,16,37.217378
-2.670064,22,37.237383
-5.535443,16,37.251384
-1.350073,19,37.271394
-6.259806,21,37.288378
-6.804968,11,37.297379
-6.307061,9,37.305399
-2.619766,18,37.319378
-1.429294,18,37.335382
9.534138,34,37.365378
-7.786314,20,37.380378
-9.037741,16,37.394378
-6.871631,10,37.402378
-7.413346,10,37.411378
-8.075958,10,37.41938
-7.162826,14,37.433378
-10.027939,12,37.443378
-7.872027,17,37.45838
-2.741155,15,37.471393
-6.702261,9,37.479382
-3.940311,16,37.49338
-5.685949,13,37.50438
-8.881721,10,37.5114
-7.177592,14,37.523381
5.614477,27,37.552385
-2.640731,20,37.572201
-8.674239,13,37.5842
3.244079,29,37.6082
-6.333302,12,37.6192
-10.710057,12,37.630198
-10.569339,23,37.6522
-10.372465,15,37.6642
-8.245112,13,37.6752
-6.819848,10,37.684204
-7.759162,15,37.696204
-1.107824,17,37.7102
-10.023374,11,37.719198
-9.621509,19,37.735202
-10.752918,17,37.753205
-7.805827,10,37.762283
-4.515869,14,37.776284
-5.741129,12,37.786823
